        UB            Time(s)
exec #1
      1048                 0.0
      1024                20.8
      1023                25.8
      1019               100.3
      1009              1592.6
exec #2
      1048                 0.0
      1044                21.6
      1043                22.6
      1023                23.1
      1017                24.7
      1014                32.6
      1013                51.3
      1012               162.5
      1007               172.1
exec #3
      1048                 0.0
      1047                19.6
      1044                21.6
      1036                22.1
      1034                23.1
      1024                23.6
      1023                25.1
      1020                26.1
      1019                51.6
      1009               597.0
exec #4
      1048                 0.0
      1040                16.3
      1024                20.2
      1022                23.0
      1012               149.1
      1007               158.5
      1003              1841.3
       993              2095.1
exec #5
      1048                 0.0
      1035                21.6
      1034                24.1
      1024                24.5
      1020                26.5
      1019                40.0
      1009               669.7
exec #6
      1048                 0.0
      1045                17.1
      1037                18.5
      1035                19.5
      1032                20.0
      1030                21.0
      1024                21.9
      1020                22.9
      1019                42.6
      1009               507.5
exec #7
      1048                 0.0
      1041                18.8
      1034                21.3
      1023                23.2
      1015                24.0
      1014                41.4
      1010                62.0
      1006               493.8
       996               651.5
exec #8
      1048                 0.0
      1040                19.1
      1039                20.1
      1020                20.6
      1015                27.4
      1014                38.5
      1009                42.4
exec #9
      1048                 0.0
      1043                21.0
      1040                22.8
      1034                23.3
      1024                24.2
      1023                24.7
      1020                29.4
      1014                33.6
      1010                75.1
      1009                98.1
       999               708.8
       998               955.1
       993               975.3
exec #10
      1048                 0.0
      1038                23.4
      1029                25.1
      1024                27.6
      1023                29.0
      1019               588.7
      1014               622.4
      1009               633.3

solutions/BRKGA/R08_15_02_05            1009            1007            1009             993            1009            1009             996            1009             993            1009       36006.950
