        UB            Time(s)
exec #1
       916                 0.0
       902                14.7
       865                18.2
       856                23.8
       833                33.7
       794                46.2
       793                50.5
       768                57.2
       752                67.2
       751               125.1
       730               204.9
       723               340.5
       713               523.8
       703               823.8
       682               842.9
       681              1358.6
       673              1448.1
       660              1511.6
       659              2147.0
       652              2375.2
exec #2
       916                 0.0
       910                19.4
       809                22.6
       779                49.7
       772                85.7
       769                92.8
       751               116.3
       721               188.8
       714               247.1
       713               803.7
       703               889.0
       701              1157.1
       693              1346.2
       692              1716.9
       691              1773.0
       686              1925.9
       678              1967.2
       675              2169.8
       670              2266.7
       663              2323.2
       662              2442.8
exec #3
       916                 0.0
       915                15.3
       888                16.5
       884                18.4
       873                19.1
       832                21.6
       821                22.1
       805                24.6
       797                40.3
       786                54.0
       746                79.6
       739               232.6
       732               435.6
       718               438.7
       710              1085.3
       702              1211.3
       701              1915.1
       699              2309.0
       687              2462.0
       685              2959.0
       679              3197.4
exec #4
       916                 0.0
       906                13.6
       890                15.7
       860                16.8
       859                18.6
       791                21.6
       780                34.7
       777                37.4
       770                41.1
       769                65.7
       758                86.0
       747               101.1
       746               104.6
       734               175.8
       728               283.6
       725               314.6
       718               336.7
       687               440.5
       685               952.0
       675              1303.6
       662              1348.0
       657              1473.2
       656              1613.8
       652              2290.1
       651              2564.6
exec #5
       916                 0.0
       913                15.1
       904                15.7
       869                23.1
       859                28.8
       850                29.4
       846                30.0
       841                32.5
       821                33.2
       812                40.3
       808                44.6
       800                45.9
       779                46.5
       776                58.8
       769                87.9
       766               109.1
       755               129.2
       753               150.1
       751               176.6
       743               185.4
       740               266.1
       728               310.8
       723               324.2
       722               434.6
       714               485.3
       708               493.4
       706               512.6
       696               525.9
       691               651.6
       678              1057.9
       676              1309.9
       657              1510.8
       652              1656.2
exec #6
       916                 0.0
       914                11.5
       858                16.0
       840                20.3
       827                23.3
       818                28.2
       799                39.5
       785                42.1
       783                49.7
       778                61.1
       767                72.9
       756               146.3
       752               179.8
       749               208.2
       744               235.9
       741               239.5
       726               253.0
       715               279.1
       699               373.5
       693               724.1
       690              1169.4
       689              1272.3
       688              1336.8
       682              1468.0
       671              1627.5
       661              1654.1
       659              2386.7
       652              2647.7
       651              2679.3
exec #7
       916                 0.0
       892                13.0
       890                18.6
       886                19.8
       849                21.3
       819                23.8
       802                38.2
       795                49.1
       787                85.2
       786                96.9
       776                98.2
       773               103.9
       770               113.9
       756               119.6
       733               157.8
       731               350.5
       712               359.6
       708              1328.6
       689              1425.5
       685              1433.1
       683              1538.6
       670              1556.9
       662              2042.9
exec #8
       916                 0.0
       907                13.3
       900                14.5
       828                15.1
       819                23.9
       808                28.2
       804                28.9
       803                40.9
       798                42.2
       791                51.1
       758                61.1
       729                91.1
       718               144.3
       681               560.6
       677              1280.4
       674              1395.3
       671              1508.6
       667              1737.4
       662              2811.6
exec #9
       916                 0.0
       900                13.2
       891                19.9
       856                21.1
       851                28.5
       832                29.1
       813                34.0
       800                41.4
       771                43.3
       754                55.6
       751               128.7
       709               144.2
       692               364.7
       688               503.8
       687               541.9
       681               543.1
       678               650.4
       677               697.4
       676               754.3
       673               902.8
exec #10
       916                 0.0
       896                16.9
       869                18.8
       843                29.6
       831                36.6
       827                38.5
       801                39.8
       798                56.2
       792                70.6
       783                84.1
       782                92.5
       751               103.1
       719               187.9
       699               497.7
       687              1613.3
       682              2581.3
       681              3304.9

solutions/BRKGA/R07_15_03_00             652             662             679             651             652             651             662             662             673             681       36009.684
