        UB            Time(s)
exec #1
       485                 0.0
       470                 0.0
       452                 0.2
       450                 0.4
       446                 0.8
       444                 1.3
       442                 1.8
exec #2
       476                 0.0
       464                 0.0
       450                 0.1
       448                 0.3
       446                 0.6
       444                 0.9
       442                 1.6
       440                 2.8
exec #3
       480                 0.0
       467                 0.0
       465                 0.1
       463                 0.1
       461                 0.2
       452                 0.3
       448                 0.7
       444                 0.8
       442                 2.1
       440                 3.8
exec #4
       484                 0.0
       452                 0.0
       450                 0.3
       448                 0.5
       446                 0.6
       444                 0.9
       442                 2.0
       440                 3.7
exec #5
       495                 0.0
       470                 0.0
       469                 0.1
       458                 0.2
       453                 0.5
       446                 0.6
       444                 1.4
       442                 2.1
       440                 7.1
exec #6
       480                 0.0
       456                 0.0
       450                 0.2
       448                 1.0
       442                 1.3
exec #7
       495                 0.0
       470                 0.0
       454                 0.2
       444                 0.2
       442                 5.6
exec #8
       467                 0.0
       458                 0.0
       454                 0.1
       450                 0.4
       446                 0.5
       444                 1.1
       442                 2.8
exec #9
       486                 0.0
       477                 0.0
       460                 0.1
       458                 0.2
       456                 0.4
       450                 0.7
       444                 1.3
       442                 2.5
exec #10
       492                 0.0
       490                 0.0
       474                 0.1
       461                 0.2
       457                 0.3
       454                 0.5
       448                 0.8
       446                 0.9
       442                 1.1
       440                 2.5

solutions/BRKGA/R07_06_02_02             442             440             440             440             440             442             442             442             442             440       36001.204
