        UB            Time(s)
exec #1
       689                 0.0
       675                 4.0
       659                 5.7
       637                 9.8
       608                21.8
       604                22.2
       597                26.3
       596                38.7
       585                43.6
       580                48.6
       577                70.0
       569                83.5
       564                93.3
       559               100.6
       555               145.1
       554               168.8
       549               196.1
exec #2
       689                 0.0
       684                 6.7
       656                 7.1
       647                11.3
       582                12.5
       573               103.7
       568               104.5
       560               107.0
       549               144.0
exec #3
       689                 0.0
       674                 1.7
       646                 8.1
       644                15.9
       629                17.6
       596                23.3
       580                33.7
       576                49.1
       575                97.1
       573               101.9
       570               136.9
       564               151.7
       558               157.2
       549               171.4
exec #4
       689                 0.0
       684                 7.0
       676                 7.4
       657                 7.8
       642                10.9
       629                12.6
       626                14.3
       604                18.2
       592                31.2
       588                38.1
       586                48.5
       574                49.8
       569                69.3
       553                96.8
       549               231.1
exec #5
       689                 0.0
       672                 3.7
       654                 7.0
       651                 9.9
       627                16.0
       609                26.3
       604                32.6
       575                35.6
       574                54.9
       563                55.7
       560                82.1
       549               157.3
exec #6
       689                 0.0
       657                 5.3
       642                 8.7
       634                14.6
       633                16.4
       631                21.8
       607                23.1
       606                28.7
       600                37.7
       593                43.2
       584                44.9
       583                50.9
       576                69.6
       564               123.1
       560               137.9
       559               264.7
       556               266.8
       554               309.5
       549               316.6
exec #7
       689                 0.0
       681                 5.2
       672                 6.5
       666                11.5
       663                12.3
       612                13.4
       609                29.3
       600                32.2
       586                52.1
       583                64.7
       579                90.7
       571               131.0
       569               143.7
       563               146.4
       560               171.2
       558               313.4
       549               341.0
exec #8
       689                 0.0
       688                 2.7
       677                 6.4
       675                 6.9
       656                 7.3
       639                 8.9
       592                10.8
       574                32.3
       573                34.4
       569                52.1
       554               124.2
       549               206.4
exec #9
       689                 0.0
       677                 4.1
       660                 6.2
       654                10.8
       610                12.0
       590                14.9
       587                43.4
       577                56.3
       565                66.8
       563                98.5
       558               223.0
       549               260.3
exec #10
       689                 0.0
       669                 2.9
       651                 7.6
       640                11.0
       619                12.3
       602                14.0
       592                22.3
       590                38.0
       585                41.3
       578                44.2
       571                73.1
       566                82.9
       564               116.3
       559               124.4
       554               167.1
       549               195.0

solutions/BRKGA/R07_12_03_00             549             549             549             549             549             549             549             549             549             549       36005.934
