        UB            Time(s)
exec #1
       909                 0.0
       900                49.9
       899               686.2
       894               699.8
exec #2
       909                 0.0
       907                53.4
       900                55.1
       894               523.4
exec #3
       909                 0.0
       907                56.8
       905                57.7
       900                58.6
exec #4
       909                 0.0
       902                56.0
       900                56.8
exec #5
       909                 0.0
       907                54.2
       902                55.1
       900                56.0
       894               905.4
exec #6
       909                 0.0
       900                54.7
       894              3550.7
exec #7
       909                 0.0
       900                48.5
       894              3434.4
exec #8
       909                 0.0
       900                54.6
       894               704.6
exec #9
       909                 0.0
       900                50.1
       894               251.6
exec #10
       909                 0.0
       900                48.5
       899              2009.9
       894              2012.7

solutions/BRKGA/R09_15_04_05             894             894             900             900             894             894             894             894             894             894       36015.214
