        UB            Time(s)
exec #1
       568                 0.0
       555                 2.4
       537                 3.1
exec #2
       568                 0.0
       562                 2.3
       557                 3.0
       538                 3.5
       537                 3.7
exec #3
       568                 0.0
       557                 2.6
       538                 3.1
       537                 3.3
exec #4
       568                 0.0
       567                 2.9
       538                 3.2
       537                 5.8
exec #5
       568                 0.0
       538                 3.5
       537                14.3
exec #6
       568                 0.0
       567                 3.3
       562                 3.4
       553                 3.5
       538                 3.9
       537                 4.3
exec #7
       568                 0.0
       562                 3.5
       558                 3.6
       554                 5.7
       546              1773.2
       542              1774.2
exec #8
       568                 0.0
       538                 2.1
       537                 5.0
exec #9
       568                 0.0
       566                 3.4
       546                 3.5
       538                 3.7
       537                11.3
exec #10
       568                 0.0
       554                 1.9
       546                 2.4
       542                 3.1

solutions/BRKGA/R08_06_05_20             537             537             537             537             537             537             542             537             537             542       36002.024
