        UB            Time(s)
exec #1
       449                 0.0
       437                 0.0
       430                 0.3
exec #2
       430                 0.0
exec #3
       437                 0.0
       430                 0.2
exec #4
       446                 0.0
       430                 0.2
exec #5
       447                 0.0
       430                 0.0
exec #6
       454                 0.0
       449                 0.0
       430                 0.1
exec #7
       470                 0.0
       449                 0.0
       430                 0.1
exec #8
       446                 0.0
       437                 0.0
       430                 0.6
exec #9
       446                 0.0
       437                 0.1
       430                 0.2
exec #10
       455                 0.0
       430                 0.0

solutions/BRKGA/R07_06_03_00             430             430             430             430             430             430             430             430             430             430       36001.617
