        UB            Time(s)
exec #1
       568                 0.0
       562                 2.6
       548                 2.7
       528                 2.9
       518                 3.8
       516                38.5
       512                87.7
       502                88.5
exec #2
       568                 0.0
       558                 2.5
       547                 2.7
       545                 3.2
       537                 3.8
       527                 3.9
       517                 4.0
       507                 4.2
exec #3
       568                 0.0
       548                 2.1
       538                 3.2
       533                 3.4
       522                 3.7
       516                 4.4
       512                 4.5
       502                 4.7
exec #4
       568                 0.0
       567                 3.3
       557                 3.5
       547                 4.0
       518                 4.3
       517                 4.5
       507                 5.8
exec #5
       568                 0.0
       567                 2.9
       502                 3.3
exec #6
       568                 0.0
       562                 2.9
       558                 3.1
       556                 3.2
       536                 3.3
       523                 3.9
       516                 4.4
       507                 4.9
       506                 6.4
       502                 6.7
exec #7
       568                 0.0
       567                 3.0
       562                 3.2
       552                 3.3
       542                 3.4
       536                 3.5
       532                 3.8
       526                 4.2
       502                 4.3
exec #8
       568                 0.0
       552                 3.1
       547                 3.6
       546                 3.7
       528                 3.8
       527                 4.2
       517                 4.3
       507                 5.0
exec #9
       568                 0.0
       566                 1.1
       552                 3.6
       543                 4.2
       527                 4.5
       522                 5.7
       512                 5.9
       502                 6.2
exec #10
       568                 0.0
       562                 1.9
       551                 2.7
       546                 3.8
       542                 3.9
       536                 4.3
       512                 4.7
       502                 5.5

solutions/BRKGA/R08_06_06_10             502             507             502             507             502             502             502             507             502             502       36001.814
