        UB            Time(s)
exec #1
       752                 0.0
       750                 7.0
       749                 9.1
       741                11.0
       719                12.0
       714                15.2
       709                15.8
       699                23.2
       686                26.2
       684                26.7
       679                30.2
       664                34.9
       661                43.5
       659                49.6
       654                52.0
       649                56.5
exec #2
       752                 0.0
       751                11.4
       748                12.1
       744                12.3
       721                13.0
       709                15.8
       706                18.6
       705                19.2
       684                19.6
       679                20.5
       669                20.9
       664                21.8
       656                22.4
       651                23.4
       646                24.7
exec #3
       752                 0.0
       740                12.0
       736                13.1
       734                14.7
       726                22.2
       724                22.9
       720                23.2
       711                23.4
       704                26.2
       696                29.4
       685                32.5
       680                35.5
       676                36.3
       669                36.6
       666                39.7
       664                40.6
       654                41.3
       649                43.3
       644                48.1
exec #4
       752                 0.0
       749                10.4
       740                10.9
       739                12.8
       719                14.7
       714                15.4
       696                17.4
       689                27.3
       674                30.1
       669                34.8
       659                37.1
       654                41.0
exec #5
       752                 0.0
       746                 7.6
       743                10.3
       739                10.5
       728                12.1
       725                12.3
       714                16.0
       701                17.1
       691                23.8
       683                24.7
       679                26.1
       664                36.4
       659                41.4
       654                51.2
exec #6
       752                 0.0
       746                13.2
       740                13.9
       735                16.3
       731                17.3
       728                18.4
       726                20.3
       725                20.7
       716                21.1
       696                21.6
       689                27.2
       679                33.4
       664                34.8
       654                43.4
       649                46.6
exec #7
       752                 0.0
       750                13.1
       735                15.8
       728                20.7
       727                22.3
       718                23.4
       709                23.7
       699                27.0
       674                29.7
       668                36.9
       664                38.9
       654                40.7
       651                41.4
       649                42.3
       644                44.8
exec #8
       752                 0.0
       749                 8.3
       736                15.2
       726                16.0
       714                22.4
       711                24.9
       710                25.3
       702                26.2
       699                26.9
       689                28.3
       685                28.7
       684                30.1
       679                31.1
       669                31.3
       659                33.3
       656              1465.1
       651              1481.9
       649              1485.7
       646              1489.0
       644              1491.3
exec #9
       752                 0.0
       749                 9.4
       731                10.1
       728                12.2
       716                13.2
       713                16.1
       708                18.5
       706                18.9
       699                19.8
       689                22.9
       679                23.8
       674                26.1
       669                29.1
       664                30.5
       659                31.9
       649               544.4
exec #10
       752                 0.0
       731                 7.7
       714                12.1
       711                14.6
       709                15.4
       704                16.9
       684                17.8
       679                24.1
       678                24.8
       659                25.0
       654                34.2
       649                36.0

solutions/BRKGA/R08_08_04_05             649             646             644             654             654             649             644             644             649             649       36003.679
