        UB            Time(s)
exec #1
       557                 0.0
       556                 6.6
       551                 7.6
exec #2
       557                 0.0
       556                 5.9
       551                 7.4
exec #3
       557                 0.0
       556                 7.8
       551                 9.2
exec #4
       557                 0.0
       556                 7.0
       551                 8.9
exec #5
       557                 0.0
       556                 6.7
       551                 8.0
exec #6
       557                 0.0
       556                 5.9
       551                 8.3
exec #7
       557                 0.0
       556                 5.5
       551                 6.9
exec #8
       557                 0.0
       556                 6.5
       551                 7.2
exec #9
       557                 0.0
       556                 6.3
       551                 7.6
exec #10
       557                 0.0
       556                 5.8
       551                 6.5

solutions/BRKGA/R07_08_05_20             551             551             551             551             551             551             551             551             551             551       36004.136
