        UB            Time(s)
exec #1
       722                 0.0
       720                 5.1
       719                 5.3
       715                 5.5
       710                16.9
       707               628.2
       705               673.8
exec #2
       722                 0.0
       716                 3.5
       712                 4.6
       709                 5.3
       705                 6.4
exec #3
       722                 0.0
       712                 4.8
       710                 5.4
       708                 6.3
       707                 7.3
       705                 7.4
       703              2426.2
exec #4
       722                 0.0
       715                 6.8
       714                 8.0
       710                25.4
       705                83.5
       703               826.8
exec #5
       722                 0.0
       706                 4.8
       703                 5.5
exec #6
       722                 0.0
       717                 5.9
       709                 6.2
       707                 7.3
       705                 7.6
       703                11.9
exec #7
       722                 0.0
       721                 6.4
       716                 7.5
       715                 9.1
       710                87.6
       705              1921.3
exec #8
       722                 0.0
       720                 3.7
       719                 3.9
       715                 4.3
       710                10.8
       707               338.2
       705               372.6
exec #9
       722                 0.0
       715                 3.5
       710                 9.1
       707               291.0
       705               334.8
exec #10
       722                 0.0
       715                 4.4
       710                42.8
       707              1832.6
       705              1877.9

solutions/BRKGA/R05_12_01_10             705             705             703             703             703             703             705             705             705             705       36002.775
