        UB            Time(s)
exec #1
       622                 0.0
       620                 2.4
       618                 4.3
       610                 4.6
       598                 8.0
       583                 9.1
       576                10.1
       574                14.2
       569                14.5
       559                18.2
       556                29.3
       555                45.2
       553                54.1
       551                80.3
       550                81.5
       549                91.8
       548               100.5
       546               118.4
       545               130.1
       543               135.4
       542               152.9
       541               164.2
       540               169.5
       539               174.2
       538               177.2
       537               181.7
       536               483.7
       535               487.1
       534               488.1
       533               586.8
       532               588.2
exec #2
       622                 0.0
       621                 4.3
       568                 5.8
       566                14.9
       557                27.0
       555                52.5
       554               117.4
       552               117.7
       549               197.2
       548               357.8
       546               381.2
       544               512.8
       543               574.0
       542               574.8
       540               575.6
       539               589.7
       538               591.1
       537               591.7
       536               593.7
       535               604.7
       532               620.7
exec #3
       622                 0.0
       602                 1.2
       597                 6.5
       583                12.4
       582                13.4
       572                14.3
       570                21.5
       560                26.2
       559                37.4
       556                40.0
       555                43.0
       554                56.8
       553                82.4
       552                87.6
       551                97.6
       550               114.4
       549               117.7
       548               161.7
       547               194.1
       546               197.1
       545               200.7
       541               213.5
       539               237.6
       538               246.8
       537               249.5
       536               254.4
       535               282.6
       534               469.0
       532               472.4
exec #4
       622                 0.0
       616                 2.9
       609                 6.2
       578                 9.3
       576                15.6
       572                24.8
       570                27.0
       564                32.1
       554                43.8
       550                85.9
       548                98.8
       544               148.7
       541               157.9
       540               215.1
       538               227.9
       537               237.0
       535               254.0
       534               256.5
       533              1611.9
exec #5
       622                 0.0
       620                 2.8
       608                 5.8
       607                11.3
       601                12.4
       599                13.5
       580                15.5
       567                17.9
       566                21.5
       565                25.8
       559                30.9
       557                34.2
       554                61.0
       553                91.7
       551               141.7
       547               158.5
       546               200.5
       545               284.1
       544               284.7
       543               300.5
       541               306.9
       540               314.5
       539               319.5
       538               321.5
       537               333.7
       534               336.4
       532               356.1
exec #6
       622                 0.0
       616                 3.9
       614                 5.1
       608                 6.7
       606                 7.7
       578                10.1
       563                14.7
       561                21.1
       558                40.4
       557                76.0
       554                76.8
       552               112.0
       549               143.8
       544               164.0
       543               220.2
       542               223.5
       541               224.5
       540               225.1
       538               225.7
       537               246.0
       536               292.4
       535               340.8
       534               348.8
       532               352.0
exec #7
       622                 0.0
       615                 5.2
       612                 8.9
       610                11.3
       587                11.6
       585                16.2
       566                17.4
       563                22.8
       560                28.7
       558                40.5
       557                46.0
       554                47.5
       553                47.7
       552                64.7
       549               106.6
       547               129.1
       546               151.6
       545               163.5
       541               164.6
       540               228.4
       539               231.0
       538               235.2
       537               235.7
       536               240.3
       534               242.3
       533               245.9
       532               249.9
exec #8
       622                 0.0
       590                 4.7
       570                12.8
       562                25.5
       554                40.9
       553                86.3
       550               125.0
       548               170.2
       546               214.4
       545               287.6
       544               327.6
       543               338.3
       540               348.1
       539               357.8
       538               365.8
       537               372.0
       536               377.6
       535               380.5
       533               462.3
       532               467.0
exec #9
       622                 0.0
       591                 4.6
       579                 7.2
       578                18.2
       565                22.5
       559                26.1
       556                38.6
       555                49.3
       552                89.6
       545               114.8
       542               234.4
       540               259.1
       539               359.3
       538               364.8
       537               373.1
       534               378.8
       533               385.1
       532               433.4
exec #10
       622                 0.0
       582                 7.3
       562                15.1
       561                25.9
       560                30.8
       556                32.4
       554                36.1
       553                51.3
       552                51.9
       546                76.2
       541               166.5
       540               172.8
       539               174.6
       538               177.8
       537               179.2
       536               183.3
       535               184.8
       534               185.1
       533               187.2
       532               255.2

solutions/BRKGA/R05_10_03_01             532             532             532             533             532             532             532             532             532             532       36004.508
