        UB            Time(s)
exec #1
       479                 0.0
       467                 0.2
       466                 0.3
exec #2
       501                 0.0
       489                 0.0
       467                 0.1
       466                 0.4
exec #3
       467                 0.0
       466                 0.4
exec #4
       484                 0.0
       478                 0.0
       467                 0.2
       466                 0.3
exec #5
       488                 0.0
       467                 0.0
       466                 0.6
exec #6
       484                 0.0
       478                 0.0
       466                 0.3
exec #7
       497                 0.0
       481                 0.0
       467                 0.2
       466                 0.3
exec #8
       484                 0.0
       481                 0.0
       466                 0.1
exec #9
       488                 0.0
       479                 0.0
       478                 0.2
       466                 0.3
exec #10
       484                 0.0
       479                 0.0
       466                 0.1

solutions/BRKGA/R05_06_03_00             466             466             466             466             466             466             466             466             466             466       36001.504
