        UB            Time(s)
exec #1
       885                 0.0
       879                24.3
       859                25.0
       857                27.8
       849                29.2
       839                29.8
       833              1746.1
exec #2
       885                 0.0
       859                26.9
       849                29.6
       839                30.7
       833               261.3
exec #3
       885                 0.0
       879                26.1
       859                27.5
       849                28.9
       839                31.0
       833                36.6
exec #4
       885                 0.0
       873                24.8
       859                25.5
       839                28.2
       833               417.2
exec #5
       885                 0.0
       869                26.0
       859                26.7
       849                28.1
       839                30.1
       833               255.8
exec #6
       885                 0.0
       879                23.9
       849                25.7
       839                29.8
       833               196.7
exec #7
       885                 0.0
       873                25.0
       870                25.7
       839                27.1
exec #8
       885                 0.0
       870                26.9
       859                27.6
       849                30.4
       839                31.2
       833               245.5
exec #9
       885                 0.0
       879                23.4
       859                23.9
       857                27.3
       839                28.6
       838              1314.5
exec #10
       885                 0.0
       839                25.0
       833              1701.4

solutions/BRKGA/R08_12_05_10             833             833             833             833             833             833             839             833             838             833       36013.603
