        UB            Time(s)
exec #1
       520                 0.0
       503                 0.0
       500                 0.1
       487                 0.2
       485                 0.4
       483                 1.0
       481                 1.3
       480                 5.1
       479                12.8
       478                25.9
       476                29.3
       475                33.0
       474                38.6
       472                39.9
       471                41.9
       470                42.6
       469                45.2
       468                46.0
       466                47.7
exec #2
       496                 0.0
       489                 0.0
       488                 0.6
       487                 0.7
       485                 1.5
       484                 1.9
       483                 4.8
       482                 5.4
       481                 5.6
       480                18.1
       479                23.1
       477                35.4
       476                40.1
       475                41.0
       473                43.2
       472                48.5
       470                51.1
       469                54.9
       468                56.9
       466               127.7
exec #3
       493                 0.0
       491                 0.2
       487                 0.3
       486                 0.9
       485                 2.1
       482                 2.5
       479                 6.8
       478                29.0
       477                40.3
       475                52.2
       473                62.6
       472                66.6
       471               103.2
       469               158.5
       468               162.4
       467               178.3
exec #4
       493                 0.0
       489                 0.2
       486                 0.8
       485                 1.2
       482                 2.3
       480                 7.5
       478                17.6
       477                41.1
       475                41.7
       474                46.8
       472                56.8
       471                62.3
       468                65.0
       466                71.2
exec #5
       507                 0.0
       492                 0.0
       484                 0.1
       483                 2.1
       482                 3.2
       481                 6.8
       477                11.0
       476                27.3
       472                30.8
       471                38.8
       469                41.1
       468                42.4
       466                43.4
exec #6
       500                 0.0
       488                 0.1
       487                 0.7
       486                 2.8
       485                 3.3
       484                 3.6
       483                 6.0
       482                 8.5
       481                14.6
       479                20.3
       476                47.3
       475                53.8
       474                69.3
       473                71.0
       472                77.1
       471                77.5
       470                78.8
       469                92.5
       468               113.5
       467               118.7
exec #7
       500                 0.0
       486                 0.5
       480                 2.5
       479                 7.9
       478                 9.4
       477                13.7
       476                26.2
       475                28.7
       474                30.7
       473                35.1
       472                38.4
       471                40.7
       469                42.9
       468                46.6
       467                47.2
       466                48.0
exec #8
       505                 0.0
       493                 0.0
       492                 0.1
       491                 0.3
       486                 0.4
       484                 0.8
       483                 5.0
       482                 5.4
       481                 6.4
       480                 7.7
       479                15.0
       475                17.7
       473                42.1
       472                52.5
       471                53.2
       468               948.1
       467               953.5
exec #9
       500                 0.0
       496                 0.0
       491                 0.1
       487                 0.2
       486                 1.5
       485                 1.9
       484                 2.0
       483                 3.2
       482                 3.5
       481                 4.4
       480                 5.1
       478                15.2
       477                28.7
       475                31.4
       474                37.8
       473                40.2
       472                44.3
       471                46.8
       470                48.5
       469                53.1
       468                55.3
       467                58.2
       466                60.1
exec #10
       513                 0.0
       491                 0.0
       485                 0.1
       479                 0.8
       478                27.5
       477                37.1
       476                40.3
       473                41.6
       472                52.1
       470                54.5
       469                56.9
       468                57.8
       467                58.1
       466                58.5

solutions/BRKGA/R08_06_06_01             466             466             467             466             466             467             466             467             466             466       36001.933
