        UB            Time(s)
exec #1
       566                 0.0
       534                 0.0
       530                 0.1
exec #2
       567                 0.0
       537                 0.0
       530                 0.1
exec #3
       559                 0.0
       539                 0.0
       533                 0.0
       530                 0.2
exec #4
       553                 0.0
       546                 0.0
       534                 0.0
       530                 0.1
exec #5
       558                 0.0
       539                 0.0
       537                 0.1
       530                 0.2
exec #6
       530                 0.0
exec #7
       559                 0.0
       546                 0.0
       533                 0.1
       530                 0.4
exec #8
       553                 0.0
       542                 0.0
       539                 0.0
       533                 0.1
       530                 0.3
exec #9
       555                 0.0
       530                 0.0
exec #10
       542                 0.0
       537                 0.1
       533                 0.2
       530                 0.5

solutions/BRKGA/R06_06_01_00             530             530             530             530             530             530             530             530             530             530       36000.859
