        UB            Time(s)
exec #1
       650                 0.0
       631                57.5
       625                58.4
       620                61.1
       616                61.9
       615                63.3
       607                64.5
       593                64.9
       592                69.6
       583                70.5
       578                73.7
       573                74.5
       568                78.5
exec #2
       650                 0.0
       647               120.0
       646               120.5
       641               124.5
       634               125.0
       629               132.1
       624               134.4
       616               135.7
       611               139.3
       606               148.6
       601               149.0
       596               158.2
       594               167.5
       590               568.2
       585               575.6
       580              2750.3
       570              3085.6
exec #3
       650                 0.0
       638                54.7
       633                56.9
       624                57.3
       620                59.5
       598                60.8
       588                66.3
       580                68.0
       575                69.8
       573                72.4
       570                79.4
       568                80.7
exec #4
       650                 0.0
       637                69.5
       631                90.1
       620                91.4
       605                92.7
       602                99.3
       595               102.7
       592               103.2
       590               103.6
exec #5
       650                 0.0
       638                39.7
       626                41.0
       623                41.3
       609                42.2
       608                43.0
       593                43.4
       588                45.0
       587              2296.5
       583              3217.1
       578              3219.7
       573              3223.9
       568              3225.6
exec #6
       650                 0.0
       648                61.0
       643                61.5
       623                63.6
       618                66.2
       611                67.9
       603                70.4
       596                70.9
       585                71.3
       578                74.7
       573                78.2
       568                91.3
exec #7
       650                 0.0
       648                33.5
       643                33.9
       618                34.7
       614                35.9
       608                36.3
       603                36.7
       598                37.2
       593                37.6
       588                38.4
       587              1265.6
exec #8
       650                 0.0
       635                74.5
       627                83.2
       622                84.1
       619                85.7
       612                87.8
       610                90.3
       605                90.8
       597                92.1
       590                97.2
exec #9
       650                 0.0
       626                54.9
       620                56.6
       618                57.0
       583                59.5
       580                65.7
       573                66.6
       568                70.4
exec #10
       650                 0.0
       646                44.8
       623                45.3
       618                45.7
       613                46.1
       603                46.8
       598                47.6
       593                48.0
       588                49.3
       587               172.4
       570               578.0

solutions/BRKGA/R07_10_05_05             568             570             568             590             568             568             587             590             568             570       36007.046
