        UB            Time(s)
exec #1
      1048                 0.0
      1042                58.9
      1032                66.7
      1031                79.0
      1011                80.0
       992                96.4
       985                98.3
       983               103.8
       981               107.7
       950               125.1
       935               162.2
       903               403.5
       896               593.3
       888               776.0
       878              2197.7
exec #2
      1048                 0.0
      1046                55.1
      1028                63.6
      1012                66.3
      1008                68.2
       995                71.1
       991                76.6
       985                94.3
       952                95.2
       916               148.9
       911               410.8
       906               457.1
       894               475.1
       887               859.3
       858              2071.0
       851              2659.4
exec #3
      1048                 0.0
      1037                29.6
      1034                41.4
      1009                42.1
      1007                44.8
       994                55.1
       974                57.8
       925                58.8
       885                83.8
       884               858.0
       878              1807.3
       874              2102.1
       866              2221.4
       863              3256.0
exec #4
      1048                 0.0
      1046                35.3
      1044                36.2
      1024                44.7
       996                52.1
       974                61.4
       969                82.5
       960               100.3
       957               154.4
       947               214.2
       938               221.5
       897               304.2
       895               350.9
       888              2285.6
       872              2762.8
exec #5
      1048                 0.0
      1026                30.0
       999                33.7
       982                55.9
       978                57.8
       947                79.8
       944                89.2
       943               137.7
       934               158.0
       913               207.6
       903               286.9
       880               337.7
       874               555.4
       867              1034.4
       866              1488.9
       861              1665.6
       827              2202.8
exec #6
      1048                 0.0
      1045                18.3
      1043                42.8
      1024                59.5
      1023                62.3
      1005                69.2
       991                94.4
       974                95.2
       946               160.8
       893               181.4
       891               840.5
       890              1433.6
       880              1719.5
       876              1730.6
exec #7
      1048                 0.0
      1003                42.0
       991                56.6
       987                79.2
       964                89.4
       942               132.5
       915               186.1
       907               329.7
       898               680.9
       890              1694.3
       869              1838.5
       864              2756.3
exec #8
      1048                 0.0
      1021                52.5
      1020                61.8
       994                65.4
       991                67.9
       981                77.0
       977                81.3
       967                83.9
       964               109.2
       959               116.5
       947               128.3
       931               136.3
       925               198.0
       919               208.0
       908               280.5
       901               418.8
       873               767.4
       866              1452.8
       837              2219.6
exec #9
      1048                 0.0
       992                40.9
       985                77.5
       982                86.1
       978                91.8
       946                95.6
       930               143.6
       871               235.6
       869               289.5
       858              1621.8
exec #10
      1048                 0.0
      1004                28.1
       998                66.8
       971                70.4
       963                76.6
       942               101.4
       941               104.3
       939               195.0
       932               216.6
       928               306.6
       911               327.3
       909               453.0
       904               531.6
       852               657.4

solutions/BRKGA/R08_15_04_00             878             851             863             872             827             876             864             837             858             852       36012.945
