        UB            Time(s)
exec #1
       495                 0.0
       466                 0.0
exec #2
       495                 0.0
       466                 0.1
exec #3
       495                 0.0
       493                 0.0
       466                 0.1
exec #4
       466                 0.0
exec #5
       495                 0.0
       466                 0.0
exec #6
       495                 0.0
       493                 0.0
       466                 0.1
exec #7
       495                 0.0
       466                 0.0
exec #8
       495                 0.0
       493                 0.0
       466                 0.1
exec #9
       495                 0.0
       493                 0.0
       466                 0.0
exec #10
       495                 0.0
       466                 0.1

solutions/BRKGA/R07_06_01_20             466             466             466             466             466             466             466             466             466             466       36000.807
