        UB            Time(s)
exec #1
       671                 0.0
       668                40.7
       662                47.7
       660               769.9
       650               773.4
exec #2
       671                 0.0
       668                54.3
       662                56.0
exec #3
       671                 0.0
       668                49.4
       656              1508.8
       649              2900.0
       644              2909.8
exec #4
       671                 0.0
       668                39.4
       662                42.3
       650              1329.9
exec #5
       671                 0.0
       669                32.6
       662                33.4
       660              2321.8
       650              2322.7
exec #6
       671                 0.0
       668                44.5
       662                44.9
       650               212.9
       643              1489.5
       638              1492.9
exec #7
       671                 0.0
       668                34.2
       662                35.8
       660               357.1
       650               360.7
       643              1473.2
       638              1479.4
exec #8
       671                 0.0
       662                41.2
       660              2573.2
       650              2575.4
exec #9
       671                 0.0
       668                46.8
       662                49.2
       650               465.9
exec #10
       671                 0.0
       668                38.2
       666               244.9
       661               250.3
       656               252.0

solutions/BRKGA/R09_10_05_05             650             662             644             650             650             638             638             650             650             656       36007.101
