        UB            Time(s)
exec #1
      1167                 0.0
      1166                83.6
exec #2
      1167                 0.0
      1166                86.2
exec #3
      1167                 0.0
      1166                87.2
exec #4
      1167                 0.0
      1166                80.4
exec #5
      1167                 0.0
      1166                88.6
exec #6
      1167                 0.0
      1166                89.2
exec #7
      1167                 0.0
      1166                83.3
exec #8
      1167                 0.0
      1166                83.7
exec #9
      1167                 0.0
      1166                90.1
exec #10
      1167                 0.0
      1166                81.9

solutions/BRKGA/R07_20_05_20            1166            1166            1166            1166            1166            1166            1166            1166            1166            1166       36032.433
