        UB            Time(s)
exec #1
       998                 0.0
       989                 5.7
exec #2
       998                 0.0
       993                 5.4
       989                 6.0
       986              2341.3
       973              2369.4
exec #3
       998                 0.0
       989                 5.7
exec #4
       998                 0.0
       989                 5.4
exec #5
       998                 0.0
       989                 6.3
exec #6
       998                 0.0
       989                 7.0
exec #7
       998                 0.0
       989              2628.5
exec #8
       998                 0.0
       989                 8.0
exec #9
       998                 0.0
       989                 5.9
exec #10
       998                 0.0
       989                 8.5

solutions/BRKGA/R06_15_01_10             989             973             989             989             989             989             989             989             989             989       36004.452
