        UB            Time(s)
exec #1
      1048                 0.0
exec #2
      1048                 0.0
exec #3
      1048                 0.0
exec #4
      1048                 0.0
exec #5
      1048                 0.0
exec #6
      1048                 0.0
exec #7
      1048                 0.0
exec #8
      1048                 0.0
exec #9
      1048                 0.0
exec #10
      1048                 0.0

solutions/BRKGA/R08_15_15_02            1048            1048            1048            1048            1048            1048            1048            1048            1048            1048       36037.140
