        UB            Time(s)
exec #1
       885                 0.0
       857                 7.0
       856                36.3
       847                37.2
       834                47.5
       827                52.0
       812                72.6
       801                77.8
       789               106.2
       783               155.3
       782               184.0
       770               209.7
       765               212.8
       758               229.6
       751               265.8
       747               274.9
       745               408.0
       744               425.2
       742               444.7
       741               502.1
       740               504.3
       739               506.5
       738               509.9
       737               519.3
       736               522.4
       735               524.6
       734               532.0
       733               554.6
       731               559.4
       730               591.6
       729              3564.1
exec #2
       885                 0.0
       871                 9.4
       852                25.7
       847                33.1
       829                41.3
       827                41.7
       826                46.6
       821                56.1
       800                60.3
       795                76.9
       785                87.1
       784                93.5
       771                94.9
       762               111.8
       755               117.2
       749               128.9
       735               136.0
       734               145.0
       732               156.0
       722               175.4
       720               195.8
       718               225.6
       717               236.1
       716               237.9
       715               263.2
       714               272.7
       713               277.4
       712               281.0
exec #3
       885                 0.0
       863                 8.7
       832                41.8
       823                71.1
       812                79.6
       808               128.3
       796               134.8
       793               173.1
       787               174.0
       784               182.0
       779               183.8
       765               191.7
       760               194.5
       753               198.0
       747               199.2
       742               204.1
       739               209.7
       732               210.6
       727               217.4
       724               220.9
       723               230.1
       721               230.6
       720               233.3
       719               237.7
       717               243.9
       716               257.0
       714               259.2
       713               286.4
       710               298.3
       708               308.3
       707               311.9
       706               314.2
       705               329.5
       704               354.5
       703               359.4
       702               373.0
       701               411.2
       700               419.2
exec #4
       885                 0.0
       879                 4.9
       860                17.3
       857                18.3
       852                29.9
       848                33.7
       834                41.0
       829                57.9
       816                64.7
       811                71.9
       809                81.4
       793                95.8
       789               135.3
       781               193.5
       771               223.9
       760               234.1
       757               250.0
       755               280.0
       750               329.0
       742               334.1
       739               357.6
       729               367.8
       727               382.1
       725               441.7
       724               477.5
       723               494.1
       720               503.8
       716               516.7
       715               565.9
       714               570.4
       712               588.9
       711               600.6
       710               605.7
exec #5
       885                 0.0
       882                22.9
       863                25.2
       849                34.2
       846                35.6
       842                41.5
       810                42.5
       809                43.4
       804                78.6
       800                84.4
       799                88.1
       782               101.2
       778               118.3
       776               129.9
       770               170.3
       759               183.2
       751               209.1
       747               228.2
       723               241.0
       722               305.6
       720               308.1
       719               319.1
       718               333.7
       717               337.4
       715               344.6
       713               376.6
       711               409.3
       710               428.8
exec #6
       885                 0.0
       883                19.2
       872                19.6
       835                31.9
       819                83.8
       813                91.6
       794                99.0
       788               111.7
       784               148.5
       777               163.0
       768               171.7
       753               182.3
       751               207.5
       744               254.1
       743               271.7
       740               399.3
       738               420.3
       736               436.5
       735               440.4
       734               444.8
       732               457.8
       730               553.6
       729               560.3
exec #7
       885                 0.0
       872                14.5
       869                14.9
       867                22.2
       864                29.1
       856                35.6
       855                40.6
       840                50.9
       833                90.3
       830               101.1
       827               118.6
       818               127.6
       806               135.9
       776               165.2
       764               272.0
       760               275.6
       756               298.4
       749               321.7
       746               328.4
       743               340.8
       742               415.0
       741               435.7
       740               452.9
       736               470.2
       735               473.4
       733               534.3
       732               551.0
       731               589.7
       730               640.7
       729               655.5
       727               715.0
exec #8
       885                 0.0
       838                10.2
       821                36.5
       820                78.0
       813                78.9
       812               101.8
       797               111.8
       777               124.9
       763               178.4
       737               252.3
       733               319.4
       727               329.5
       725               369.3
       722               405.1
       718               492.3
       717               592.0
       715               606.8
       712               617.0
       711               667.2
       710               673.1
       709              1730.5
       708              1736.0
       707              1748.2
exec #9
       885                 0.0
       866                 8.5
       855                18.0
       854                27.6
       839                49.0
       824                64.9
       807               162.5
       793               163.6
       783               269.0
       778               310.1
       769               337.9
       763               340.2
       757               413.9
       753               427.9
       747               437.8
       746               462.0
       745               462.5
       744               463.8
       743               496.7
       741               550.1
       740               621.3
       739               769.5
exec #10
       885                 0.0
       878                18.9
       874                22.6
       870                25.5
       867                28.8
       865                35.4
       852                35.8
       838                44.3
       834                46.9
       832                52.5
       821                53.0
       818                79.5
       805                83.2
       802                97.2
       791               109.8
       766               130.6
       765               175.2
       764               182.1
       740               183.0
       727               190.7
       721               225.5
       717               266.4
       716               304.0
       714               315.9
       713               334.1
       712               469.0
       711               502.7
       710               556.8
       708               560.0
       707               562.7
       706               635.4
       705               748.6
       704               757.1

solutions/BRKGA/R08_12_03_01             729             712             700             710             710             729             727             707             739             704       36008.191
