        UB            Time(s)
exec #1
       481                 0.0
       478                 0.0
       466                 0.1
exec #2
       484                 0.0
       478                 0.0
       466                 0.1
exec #3
       493                 0.0
       478                 0.0
       466                 0.2
exec #4
       489                 0.0
       488                 0.0
       466                 0.1
exec #5
       485                 0.0
       466                 0.0
exec #6
       487                 0.0
       481                 0.0
       466                 0.3
exec #7
       478                 0.0
       466                 0.1
exec #8
       485                 0.0
       481                 0.0
       466                 0.1
exec #9
       485                 0.0
       483                 0.0
       466                 0.1
exec #10
       487                 0.0
       484                 0.0
       467                 0.1
       466                 0.3

solutions/BRKGA/R05_06_04_00             466             466             466             466             466             466             466             466             466             466       36001.753
