        UB            Time(s)
exec #1
       571                 0.0
       570               186.9
       569               191.0
       568               193.4
       567               193.8
       565               234.4
       564               237.6
       563               239.4
       562               240.9
       561               421.4
exec #2
       571                 0.0
       570               553.5
       569               555.6
       567               556.1
       566               566.9
       565               567.1
       564               567.8
       559              1878.1
       558              1879.3
exec #3
       571                 0.0
       569               175.5
       568               177.1
       567               178.1
       563               257.9
       562               274.8
       561               280.5
exec #4
       571                 0.0
       570               213.1
       569               218.3
       568               219.7
       565               294.2
       562               300.4
       561               302.0
exec #5
       571                 0.0
       570               235.2
       569               237.7
       568               238.8
       567               240.4
       566               242.0
       565               243.8
       564               367.4
       563               404.2
       562               411.6
       561               425.5
       560               427.5
       559               782.3
exec #6
       571                 0.0
       569               265.5
       568               266.0
       566               272.3
       565               330.9
       564              1117.7
       562              1120.2
       561              1121.5
exec #7
       571                 0.0
       569               437.5
       568               444.4
       567               450.8
       565               467.5
       564               521.8
       562               523.8
       558              1285.0
       557              1289.2
       555              1290.4
exec #8
       571                 0.0
       570               414.6
       569               418.2
       565               883.1
       564               888.6
       563               889.3
       561               894.7
       560               898.4
       559               900.5
       558               902.8
exec #9
       571                 0.0
       570               244.7
       569               249.0
       568               265.2
       566               311.1
       564              2793.8
       561              2797.3
exec #10
       571                 0.0
       568               201.4
       566               203.6
       565               204.5
       564               205.1
       563               214.9
       562               215.1
       561               218.4

solutions/BRKGA/R09_08_04_01             561             558             561             561             559             561             555             558             561             561       36003.429
