        UB            Time(s)
exec #1
       689                 0.0
       684                 5.1
       667                 6.1
       663                 6.7
       642                 8.6
       640                10.7
       628                12.2
       627                13.2
       625                16.2
       602                16.5
       594                20.0
       590                23.2
       582                25.4
       575                30.1
       574                34.4
       573                37.4
       572                46.9
       571                60.3
       570                62.8
       569                69.3
       568               191.3
       566               192.8
       564               193.7
       563               197.0
       562              2457.1
exec #2
       689                 0.0
       680                 4.4
       665                 6.9
       644                 7.9
       637                 9.4
       620                13.3
       609                17.4
       605                19.7
       603                21.6
       602                22.6
       599                25.0
       598                26.5
       596                29.3
       595                32.8
       594                37.9
       587                64.4
       578                68.6
       564               123.7
exec #3
       689                 0.0
       675                 5.3
       657                 7.2
       656                 7.9
       617                 9.9
       616                14.5
       599                23.0
       597                26.9
       592                28.2
       588                34.1
       581                34.4
       576                36.7
       573                44.3
       572                46.2
       570                48.2
       566                58.0
       565                58.6
       564               122.6
exec #4
       689                 0.0
       667                 4.6
       658                 6.0
       654                 9.3
       647                12.2
       644                14.2
       637                15.2
       635                16.5
       621                19.5
       616                25.5
       611                26.1
       599                27.8
       592                29.1
       591                34.4
       578                37.0
       575                42.6
       574                45.6
       572                46.9
       571                47.6
       570                52.8
       567                57.1
       566                58.4
       565                59.1
       564                64.0
exec #5
       689                 0.0
       670                 6.9
       666                 8.5
       662                 8.9
       656                 9.5
       632                10.2
       622                13.8
       621                15.4
       620                16.7
       616                18.0
       612                22.0
       606                24.3
       602                27.2
       594                32.4
       592                39.3
       583                40.3
       579                42.2
       577                44.2
       575                45.8
       574                46.8
       573                47.4
       572                51.3
       571                56.5
       570                63.3
       568                70.2
       565                70.6
exec #6
       689                 0.0
       671                 2.6
       665                 5.5
       648                 8.4
       642                 9.1
       629                10.4
       624                16.7
       618                19.4
       613                22.7
       603                24.0
       596                30.2
       592                34.4
       585                34.9
       573                36.4
       571                40.2
       570                44.0
       564                58.7
exec #7
       689                 0.0
       670                 4.6
       629                 7.6
       611                11.5
       606                20.7
       600                25.3
       598                27.9
       584                28.8
       583                30.1
       577                30.4
       576                37.8
       570                38.4
       569                40.3
       568                43.2
       567                45.7
       566                47.5
       565                52.6
       564                57.2
exec #8
       689                 0.0
       681                 3.3
       678                 4.2
       672                 5.6
       660                 5.9
       657                 7.2
       655                 7.5
       619                 8.8
       616                18.9
       614                19.8
       609                20.2
       608                20.5
       595                22.8
       591                24.1
       590                26.3
       588                29.9
       583                30.2
       581                32.5
       575                33.4
       574                37.0
       568                41.2
       567                47.3
       566                48.8
       565                49.5
       564                54.8
exec #9
       689                 0.0
       656                 6.8
       640                11.0
       634                15.2
       623                16.5
       613                16.9
       593                19.7
       586                23.0
       581                35.5
       579                35.8
       578                36.8
       577                38.4
       574                38.7
       573                39.0
       571                44.4
       569                45.7
       567                48.2
       566                53.7
       565                56.8
       564                59.9
exec #10
       689                 0.0
       655                 4.7
       648                 5.0
       640                 6.5
       638                11.3
       634                19.5
       631                24.6
       626                28.2
       620                34.9
       613                38.5
       593                53.9
       588                74.7
       585                78.5
       581                80.2
       576                84.6
       572                86.8
       571                93.7
       569               100.3
       566               102.5
       565               106.0
       564               107.9

solutions/BRKGA/R07_12_02_01             562             564             564             564             565             564             564             564             564             564       36005.186
