        UB            Time(s)
exec #1
      1199                 0.0
      1193                48.9
      1184                50.2
      1178                51.4
      1170                53.9
exec #2
      1199                 0.0
      1192                46.6
      1186                47.8
      1177                50.2
      1170                51.4
      1162              1668.6
exec #3
      1199                 0.0
      1186                46.6
      1178                51.4
      1170                52.2
      1162              1315.9
exec #4
      1199                 0.0
      1186                48.9
      1173                50.1
      1170                51.3
      1169               724.3
      1162               731.4
exec #5
      1199                 0.0
      1180                52.9
      1170                54.0
      1162               979.6
exec #6
      1199                 0.0
      1186                49.8
      1170                50.7
      1162              2471.1
exec #7
      1199                 0.0
      1190                48.4
      1180                49.6
      1178                52.0
      1170                53.2
      1162               537.6
exec #8
      1199                 0.0
      1198                47.0
      1196                49.2
      1170                50.3
      1162                62.9
exec #9
      1199                 0.0
      1198                45.6
      1192                46.6
      1181                47.6
      1170                49.6
      1162              1719.6
exec #10
      1199                 0.0
      1198                47.8
      1190                49.0
      1188                50.1
      1180                51.2
      1170                52.4
      1169               554.0
      1162               562.5

solutions/BRKGA/R08_20_03_10            1170            1162            1162            1162            1162            1162            1162            1162            1162            1162       36017.600
