        UB            Time(s)
exec #1
      1140                 0.0
      1135                 9.5
      1131                10.5
      1119                11.5
      1112                12.0
      1108                12.5
      1107                13.4
      1093                14.9
      1086                16.8
      1080                25.5
      1078                42.6
      1062                96.0
      1049               112.1
      1033               115.5
      1032               665.5
      1028              1850.9
exec #2
      1140                 0.0
      1119                 8.7
      1109                13.0
      1103                13.5
      1098                16.0
      1082                17.0
      1076                18.4
      1074                20.4
      1073                21.3
      1072                21.7
      1057                26.1
      1051                35.8
      1050                43.2
      1048                56.2
      1041               364.4
      1032               367.5
exec #3
      1140                 0.0
      1117                10.9
      1113                12.4
      1108                13.4
      1095                13.7
      1093                14.5
      1080                16.5
      1070                25.9
      1069                35.4
      1064                36.9
      1063                38.4
      1061                47.0
      1057                59.6
      1056                63.9
      1032                64.9
      1028                67.9
      1027              2867.7
exec #4
      1140                 0.0
      1124                10.6
      1119                11.1
      1118                12.5
      1114                13.5
      1109                14.0
      1108                15.0
      1105                15.5
      1095                17.0
      1091                19.0
      1086                21.5
      1080                29.7
      1070                35.9
      1064                42.9
      1063                59.0
      1061                65.3
      1032               167.7
exec #5
      1140                 0.0
      1138                 9.8
      1126                11.2
      1120                11.7
      1107                12.2
      1090                13.2
      1086                16.6
      1080                17.0
      1079                18.8
      1078                19.3
      1074                19.8
      1064                21.3
      1062                23.7
      1057                24.2
      1051                34.1
      1041                39.9
      1035                54.8
      1033                64.3
      1032                87.7
      1028              1953.5
exec #6
      1140                 0.0
      1126                11.1
      1111                12.1
      1096                13.6
      1080                14.6
      1078                19.0
      1073                20.0
      1058                21.0
      1056                30.7
      1054                54.5
      1053               288.7
      1052               294.7
      1051               296.6
      1048               540.9
      1030               545.8
      1028               583.0
exec #7
      1140                 0.0
      1113                11.8
      1109                12.3
      1107                14.3
      1093                15.8
      1085                16.3
      1079                19.7
      1064                20.2
      1062                53.2
      1061                63.1
      1034               180.3
      1032               181.7
exec #8
      1140                 0.0
      1108                10.0
      1105                12.2
      1098                12.7
      1095                13.1
      1091                14.0
      1079                18.3
      1070                25.7
      1064                35.5
      1062                45.1
      1051               129.6
      1033               131.2
      1032               134.8
      1028              3020.6
      1027              3320.7
exec #9
      1140                 0.0
      1129                 9.6
      1103                10.7
      1096                14.2
      1091                16.7
      1086                19.3
      1085                22.8
      1070                27.8
      1064                33.4
      1062                50.0
      1061                59.0
      1048               138.6
      1032               141.1
exec #10
      1140                 0.0
      1131                 9.6
      1120                12.2
      1115                12.7
      1102                13.7
      1098                14.1
      1089                15.1
      1086                17.6
      1085                21.0
      1073                22.0
      1064                38.6
      1058                42.0
      1056                43.4
      1051                47.2
      1035                50.2
      1033                59.8
      1032               210.8

solutions/BRKGA/R06_20_01_00            1028            1032            1027            1032            1028            1028            1032            1027            1032            1032       36007.303
