        UB            Time(s)
exec #1
      1048                 0.0
      1045                15.3
exec #2
      1048                 0.0
      1045                18.3
exec #3
      1048                 0.0
      1045                15.2
exec #4
      1048                 0.0
      1045                14.5
exec #5
      1048                 0.0
      1045                13.9
exec #6
      1048                 0.0
      1045                14.1
exec #7
      1048                 0.0
      1045                15.5
exec #8
      1048                 0.0
      1045                14.9
exec #9
      1048                 0.0
      1045                17.9
exec #10
      1048                 0.0
      1045                18.3

solutions/BRKGA/R08_15_02_20            1045            1045            1045            1045            1045            1045            1045            1045            1045            1045       36007.415
