        UB            Time(s)
exec #1
       501                 0.0
       494                 0.6
       492                 0.8
       491                 1.7
       486                 2.1
       482                 3.3
       480                 4.0
       478                 4.6
       476                 6.3
exec #2
       501                 0.0
       500                 0.4
       492                 1.1
       489                 1.2
       488                 1.8
       486                 2.0
       484                 2.8
       482                 2.9
       480                 4.5
       478                 4.8
       476                 7.5
exec #3
       501                 0.0
       500                 0.4
       495                 0.7
       494                 1.3
       490                 1.8
       482                 1.9
       480                 5.4
       476                 5.6
exec #4
       501                 0.0
       494                 0.5
       488                 1.2
       484                 2.0
       482                 5.2
       480                 6.8
       478                 7.4
       476                 8.9
exec #5
       501                 0.0
       499                 0.1
       497                 0.4
       494                 1.1
       490                 2.0
       488                 2.9
       484                 3.6
       482                 4.1
       480                 4.7
       478                 5.5
       476                 8.5
exec #6
       501                 0.0
       492                 0.4
       489                 1.3
       486                 1.6
       482                 3.1
       480                 5.3
       478                 6.5
       476                 7.1
exec #7
       501                 0.0
       499                 1.0
       498                 1.1
       490                 1.8
       484                 3.1
       480                 5.4
       478                 8.4
       476                 9.8
exec #8
       501                 0.0
       495                 0.5
       494                 0.8
       492                 2.4
       490                 3.0
       488                 3.4
       482                 4.2
       478                 6.6
       476                 6.7
exec #9
       501                 0.0
       498                 0.0
       496                 1.3
       494                 1.4
       491                 2.0
       490                 2.1
       486                 2.2
       482                 2.6
       480                 4.5
       478                 4.8
       476                 6.6
exec #10
       501                 0.0
       499                 0.6
       498                 0.7
       490                 1.2
       487                 1.7
       486                 2.8
       484                 3.0
       482                 4.9
       480                 5.9
       476                 7.2

solutions/BRKGA/R05_06_03_02             476             476             476             476             476             476             476             476             476             476       36001.462
