        UB            Time(s)
exec #1
       557                 0.0
       535                 2.6
       525                 7.1
       523                13.1
       519                19.0
       507                19.9
       505                46.3
       501                47.6
       499                49.6
       497                49.8
       495                52.6
       493                55.7
       491                56.4
       489               133.3
       487               158.9
       485               162.8
       483               188.2
exec #2
       557                 0.0
       556                 3.1
       555                 3.4
       554                 3.8
       546                 4.1
       542                 5.0
       541                 5.2
       534                 5.7
       532                 8.4
       527                10.5
       525                14.9
       523                19.4
       515                20.4
       513                31.2
       511                44.4
       503                51.2
       499                63.4
       495                65.9
       493               102.0
       491               103.8
       489               109.2
       487               823.8
       485              2647.0
exec #3
       557                 0.0
       550                 2.7
       546                 3.2
       543                 5.0
       527                 5.3
       523                17.1
       519                19.8
       517                22.9
       515                34.3
       511                35.4
       509                52.8
       505                54.6
       503                61.8
       501                66.4
       497                68.7
       495                72.7
       493                73.9
       491               224.1
       487               230.4
       485               232.9
exec #4
       557                 0.0
       555                 4.2
       554                 4.9
       537                 5.4
       534                11.9
       529                18.5
       527                18.7
       525                29.0
       516                31.6
       515                38.4
       513                48.6
       511                55.0
       507                56.9
       501                65.8
       499                68.9
       497                70.0
       495                71.6
       493                73.3
       491                74.8
       489                80.1
       487                95.0
       485               100.0
       475               522.6
exec #5
       557                 0.0
       549                 1.9
       547                 3.9
       539                 4.5
       538                 6.2
       525                10.8
       523                25.4
       521                29.4
       518                33.3
       515                45.1
       509                45.5
       507                70.6
       505                77.8
       499                80.5
       495                82.1
       493                84.6
       489                89.1
       485                94.4
       481              1594.9
       477              1600.1
       475              1604.9
exec #6
       557                 0.0
       555                 3.4
       552                 4.1
       551                 4.7
       542                 5.0
       540                 7.8
       535                 9.4
       529                10.1
       511                11.0
       505                46.1
       501                48.1
       499                49.2
       495                52.1
       489                52.6
       487                56.1
       485                58.6
       483               554.2
       477               561.8
       475               572.4
exec #7
       557                 0.0
       553                 2.7
       542                 5.6
       534                 6.6
       533                 7.3
       527                10.0
       523                10.6
       522                12.0
       521                14.4
       519                20.7
       517                22.2
       513                26.3
       509                30.1
       507                30.8
       501                32.9
       499                35.6
       497                37.0
       495                37.9
       491                39.5
       489                40.5
       487                40.9
       485                42.0
       481               171.4
       479               174.7
       477               175.6
       475               175.8
exec #8
       557                 0.0
       542                 1.8
       534                 6.8
       532                 8.0
       519                 9.1
       517                31.7
       508                32.1
       503                48.9
       501                50.6
       499                50.8
       497                52.2
       495                52.9
       493                53.8
       491               795.4
       489               813.6
       487               817.0
       485               993.5
       483               996.8
       481              1002.1
       479              1004.5
       477              1119.1
       475              1122.0
exec #9
       557                 0.0
       552                 2.8
       544                 4.0
       535                 9.9
       534                13.1
       532                13.5
       531                16.3
       530                16.5
       527                17.8
       526                24.2
       523                26.6
       522                38.0
       521                40.1
       519                41.2
       513                44.1
       503                52.1
       501                67.1
       499                73.8
       495                74.5
       493                75.6
       485                76.7
       477              3150.2
       475              3247.6
exec #10
       557                 0.0
       545                 2.2
       537                 2.6
       535                 6.5
       518                10.4
       515                28.7
       513                34.4
       509                36.7
       507                37.6
       505                40.4
       503                43.6
       501                44.8
       499                46.2
       495                47.3
       493                48.9
       491                58.3
       489                67.5
       485                71.7

solutions/BRKGA/R07_08_04_02             483             485             485             475             475             475             475             475             475             485       36003.550
