        UB            Time(s)
exec #1
      1186                 0.0
      1183                99.5
      1176               105.9
      1154               110.1
      1151               128.9
      1147               133.2
      1144               135.3
exec #2
      1186                 0.0
      1185                93.9
      1183                96.0
      1176               100.1
      1170               464.2
      1161               468.4
      1158               476.6
      1144               500.7
exec #3
      1186                 0.0
      1185                97.6
      1176                99.6
      1171               101.6
      1165               114.1
      1151               120.1
      1144               130.1
      1140              2868.9
exec #4
      1186                 0.0
      1179                88.8
      1176                92.5
      1171              2941.5
exec #5
      1186                 0.0
      1176                95.9
exec #6
      1186                 0.0
      1185                97.3
      1183                99.2
      1179               103.2
      1176               105.1
exec #7
      1186                 0.0
      1183                88.9
      1176                99.1
      1172               123.2
      1170              1065.8
exec #8
      1186                 0.0
      1185                94.8
      1179                96.9
      1176               100.9
      1172              1602.5
exec #9
      1186                 0.0
      1185                91.3
      1179                93.3
      1176                95.4
      1153                99.3
      1147               114.1
      1144               116.2
exec #10
      1186                 0.0
      1183                88.0
      1176                92.0
      1172               754.4

solutions/BRKGA/R05_20_05_10            1144            1144            1140            1171            1176            1176            1170            1172            1144            1172       36035.793
