        UB            Time(s)
exec #1
       499                 0.0
       485                 0.0
       482                 0.4
       479                 0.9
       478                 2.6
       477                 3.0
       475                 3.2
       474                 5.2
       473                 5.8
       472                 8.3
       471                 8.5
exec #2
       501                 0.0
       484                 0.1
       482                 0.6
       481                 0.9
       480                 1.3
       477                 1.9
       476                 3.2
       475                 4.2
       473                 5.0
       472                 9.2
       471                10.8
exec #3
       489                 0.0
       487                 0.3
       485                 0.4
       484                 0.6
       482                 0.7
       480                 0.8
       479                 2.2
       478                 3.5
       477                 3.8
       475                 4.1
       472                 7.6
       471                11.3
exec #4
       501                 0.0
       482                 0.0
       481                 0.2
       480                 2.2
       479                 2.6
       478                 3.4
       477                 3.5
       476                 4.4
       474                 5.6
       473                 7.2
       472                 7.3
       471                 8.3
exec #5
       501                 0.0
       487                 0.0
       485                 0.1
       483                 0.6
       480                 0.8
       479                 1.7
       476                 2.5
       475                 3.8
       474                 4.0
       472                 6.0
       471                 9.7
exec #6
       501                 0.0
       486                 0.1
       481                 0.2
       479                 1.3
       477                 1.8
       476                 2.7
       475                 4.0
       474                 5.0
       473                 5.6
       472                 6.3
       471                 7.3
exec #7
       501                 0.0
       483                 0.1
       481                 0.7
       477                 1.4
       475                 3.0
       474                 7.0
       473                 8.6
       472                 9.0
       471                10.7
exec #8
       501                 0.0
       483                 0.3
       478                 0.4
       477                 2.6
       476                 4.6
       474                 5.1
       473                 7.6
       472                 9.2
       471                 9.9
exec #9
       501                 0.0
       495                 0.0
       487                 0.2
       486                 0.3
       485                 0.7
       484                 0.8
       483                 0.9
       482                 1.0
       481                 1.3
       479                 1.6
       478                 3.3
       477                 3.7
       476                 5.5
       474                10.8
       472                11.5
       471                13.9
exec #10
       499                 0.0
       498                 0.0
       497                 0.1
       486                 0.2
       483                 0.3
       482                 0.9
       481                 1.0
       480                 1.2
       479                 1.6
       476                 2.0
       475                 3.4
       474                 7.3
       472                 8.5
       471                10.4

solutions/BRKGA/R05_06_03_01             471             471             471             471             471             471             471             471             471             471       36001.592
