        UB            Time(s)
exec #1
       801                 0.0
       798                 0.2
       773                 0.5
       767                 0.9
       765                 2.8
       741                 6.0
       739                 9.2
       731                37.1
       728                59.1
       725                67.9
       723                77.7
       719                79.1
       718                89.3
       716                91.1
       708               109.7
       705               111.0
       703               111.5
       701               114.6
       698               117.1
       697               120.1
       696               122.3
       693               123.2
       692               148.0
       689               148.9
exec #2
       801                 0.0
       798                 0.2
       789                 0.9
       773                 1.6
       766                 3.3
       759                 4.5
       745                 4.9
       738                17.9
       736                22.1
       729                36.4
       726                77.3
       722                90.6
       717                93.8
       716               113.0
       714               113.4
       710               117.3
       707               123.8
       703               188.4
       699               189.5
       697               200.8
       695               202.1
       693               203.5
       691               204.4
exec #3
       801                 0.0
       783                 0.2
       774                 0.8
       765                 1.4
       756                 1.8
       755                 2.0
       754                 2.7
       743                 4.7
       741                12.7
       734                14.2
       731                15.6
       729                21.9
       710                76.7
       708                93.4
       703               153.1
       701               166.4
       699               184.6
       697               187.3
       696               191.0
       694               193.7
       691               198.1
       689               227.1
       687               673.3
       683               676.9
exec #4
       801                 0.0
       780                 0.9
       767                 1.8
       766                 2.5
       746                 2.6
       742                 4.5
       739                 4.7
       733                11.5
       732                35.4
       730                42.2
       723                44.9
       719                63.5
       713                89.5
       711                93.8
       709               107.8
       707               108.9
       702               114.4
       699               114.9
       697               122.6
       695               123.3
       693               136.7
       691               137.0
       689               245.2
       683               248.0
exec #5
       801                 0.0
       776                 0.9
       770                 1.1
       760                 3.4
       753                 3.6
       751                 6.6
       750                 9.9
       747                10.4
       737                11.2
       731                16.0
       727                47.4
       726                75.9
       725                78.9
       724                81.9
       723                82.9
       715                85.7
       713               105.6
       711               118.6
       709               123.5
       707               130.4
       706               130.8
       703               144.4
       701               148.8
       699               187.6
       697               802.0
       691              1923.3
       685              2104.2
exec #6
       801                 0.0
       789                 0.6
       772                 1.1
       771                 2.7
       754                 3.2
       751                 5.9
       746                 9.3
       745                10.0
       742                15.6
       736                18.1
       731                31.1
       727                51.3
       721                57.6
       719               202.6
       712               220.2
       707               281.3
       706               292.2
       704               298.0
       702               298.2
       698               298.6
       697               376.1
       693               384.0
       691               386.8
exec #7
       797                 0.0
       780                 0.5
       772                 0.9
       770                 2.0
       768                 2.2
       763                 2.4
       758                 4.2
       749                 5.3
       748                 7.6
       744                 8.8
       742                16.2
       723                18.3
       721               103.1
       719               111.2
       709               130.0
       707               158.8
       705               159.7
       702               162.5
       701               164.8
       699               166.1
       698               170.1
       697               171.0
       695               172.0
       693               179.4
       691               182.2
       689               183.0
       685               185.8
       683               188.8
exec #8
       801                 0.0
       794                 0.2
       786                 0.9
       758                 1.4
       749                 3.5
       743                 4.7
       742                 5.6
       740                16.1
       739                20.2
       735                21.6
       734                26.2
       731                28.1
       729                36.0
       728                51.1
       727                60.7
       724                65.7
       723                68.5
       722                71.7
       721                86.2
       719               118.0
       715               130.7
       713               138.9
       711               142.5
       708               161.7
       707               164.1
       705               180.9
       701               197.5
       699               206.0
       697               206.7
       693               211.4
       692               223.4
       691               227.2
       689               229.6
exec #9
       801                 0.0
       765                 0.0
       751                 1.5
       740                 3.7
       735                19.0
       734                21.1
       733                29.7
       731                39.5
       725                42.9
       724               107.9
       718               113.5
       717               158.5
       715               162.3
       713               165.3
       711               176.1
       709               180.7
       707               182.7
       705               295.4
       703               319.0
       701               327.3
       699               331.5
       697               333.0
       695               346.2
       691               388.1
exec #10
       801                 0.0
       792                 0.0
       784                 2.2
       759                 2.4
       757                 2.9
       752                 3.5
       749                 7.3
       747                 7.5
       744                 9.8
       743                11.9
       741                12.7
       738                19.0
       732                20.4
       727                26.6
       726                30.8
       717                37.1
       715                76.0
       713                79.4
       711                87.5
       710                88.6
       709                92.3
       707                94.8
       705                95.9
       703               101.8
       701               102.9
       699               109.7
       697               120.6
       693               127.0
       689               135.0
       687               341.1
       685               853.3
       683               856.7

solutions/BRKGA/R06_08_04_02             689             691             683             683             685             691             683             689             691             683       36003.635
