        UB            Time(s)
exec #1
      1167                 0.0
      1166                43.7
      1161                44.9
      1160                46.1
      1152                71.8
      1150               409.7
exec #2
      1167                 0.0
      1166                41.4
      1161                47.4
      1160                52.0
exec #3
      1167                 0.0
      1166                45.4
      1161                49.1
      1160                60.3
exec #4
      1167                 0.0
      1166                40.7
      1161                44.1
      1160                51.4
      1153              3087.0
      1152              3089.1
exec #5
      1167                 0.0
      1166                43.5
      1160                46.0
      1153                70.1
      1152                79.8
      1150              2069.7
exec #6
      1167                 0.0
      1166                42.5
      1161                43.8
      1160                54.7
      1152               427.0
exec #7
      1167                 0.0
      1166                43.4
      1161                47.1
      1160                53.3
      1152                88.2
exec #8
      1167                 0.0
      1166                40.6
      1161                44.2
      1160                50.4
      1152                73.1
      1150               405.2
exec #9
      1167                 0.0
      1166                42.1
      1160                45.6
      1152               303.5
      1150               889.9
exec #10
      1167                 0.0
      1166                44.8
      1160                50.7

solutions/BRKGA/R07_20_03_20            1150            1160            1160            1152            1150            1152            1152            1150            1150            1160       36019.029
