        UB            Time(s)
exec #1
      1167                 0.0
      1144               737.7
      1092              3044.3
exec #2
      1167                 0.0
      1159               873.5
      1155              1665.2
      1147              1724.3
      1144              2684.8
      1132              3416.1
exec #3
      1167                 0.0
      1163              3537.7
exec #4
      1167                 0.0
      1162               397.0
      1155               439.8
      1148              1491.0
      1131              1551.3
      1095              2180.3
      1091              3156.1
exec #5
      1167                 0.0
      1163               733.5
      1143               894.3
      1121               977.7
      1078              1853.2
      1075              2304.6
exec #6
      1167                 0.0
      1152              1235.8
      1150              1510.7
      1142              1734.8
      1102              1746.9
      1035              1903.7
exec #7
      1167                 0.0
      1165               526.6
      1152               698.1
      1149              1342.6
      1139              1657.1
      1133              2016.0
      1106              2418.2
      1104              3076.0
      1088              3362.2
exec #8
      1167                 0.0
      1134               967.6
      1128              1160.3
exec #9
      1167                 0.0
      1165               848.9
      1161               928.7
      1142              1616.2
      1130              2379.7
      1106              2579.7
exec #10
      1167                 0.0
      1164              1073.5
      1150              1693.9
      1147              1748.6
      1092              1895.8

solutions/BRKGA/R07_20_04_01            1092            1132            1163            1091            1075            1035            1088            1128            1106            1092       36028.698
