        UB            Time(s)
exec #1
      1167                 0.0
exec #2
      1167                 0.0
exec #3
      1167                 0.0
exec #4
      1167                 0.0
exec #5
      1167                 0.0
exec #6
      1167                 0.0
exec #7
      1167                 0.0
exec #8
      1167                 0.0
exec #9
      1167                 0.0
exec #10
      1167                 0.0

solutions/BRKGA/R07_20_20_10            1167            1167            1167            1167            1167            1167            1167            1167            1167            1167       36113.127
