        UB            Time(s)
exec #1
       722                 0.0
       718                 4.9
       691                 7.3
       667                11.4
       650                19.3
       638                36.1
       618                40.0
       602                70.7
       600               117.6
       590               130.2
       585               267.0
       583               350.9
       573               377.4
       572               868.5
       570              1625.7
       568              2403.9
       564              2589.8
exec #2
       722                 0.0
       702                 7.7
       701                11.7
       678                13.5
       664                17.4
       637                23.5
       625                32.5
       615                40.4
       608                41.6
       604                57.2
       600                57.7
       598                76.6
       592                98.7
       587               104.9
       571               150.4
       570               548.9
       569               715.3
       567              1010.9
exec #3
       722                 0.0
       715                 2.8
       714                 4.5
       699                 5.0
       679                10.7
       637                11.8
       630                35.0
       629                37.7
       602                42.2
       596                76.3
       593               107.0
       580               142.0
       569               227.1
       567               294.8
exec #4
       722                 0.0
       688                 7.3
       649                10.7
       645                32.3
       641                32.9
       605                36.8
       597               106.1
       575               125.8
       570               545.5
       569              1766.0
exec #5
       722                 0.0
       712                 5.1
       706                 8.6
       678                 9.8
       670                12.6
       638                19.0
       621                27.4
       600                47.8
       588               100.0
       574               136.8
       562               409.9
       561              2025.7
exec #6
       722                 0.0
       707                 2.8
       700                 3.8
       685                 4.4
       669                11.8
       654                15.2
       643                23.9
       629                24.9
       617                35.3
       611                38.2
       609                76.0
       588                77.7
       586               122.7
       581               146.8
       572               194.5
       567               208.7
exec #7
       722                 0.0
       716                 8.6
       699                 9.8
       680                12.1
       669                12.7
       622                16.0
       599                48.4
       591                68.5
       573                72.5
       568               357.0
       562              1225.3
exec #8
       722                 0.0
       694                 4.0
       682                 9.4
       668                16.3
       651                27.6
       649                33.7
       646                34.8
       620                36.0
       617                44.7
       616                46.8
       612                79.5
       591                95.5
       586               244.1
       562               274.4
       561              1079.6
exec #9
       722                 0.0
       704                 5.7
       678                 7.5
       674                15.0
       669                16.1
       656                18.4
       651                20.1
       643                21.2
       637                31.4
       632                33.1
       628                34.3
       616                39.5
       607                43.0
       606                44.7
       605                68.1
       583                74.4
       578                98.1
       571               200.4
       570               235.3
       567               479.9
exec #10
       722                 0.0
       710                 3.5
       670                 5.8
       661                23.5
       647                24.0
       627                33.9
       619                36.0
       607                52.0
       593                52.8
       590               206.4
       562               209.7
       561               760.4

solutions/BRKGA/R05_12_04_00             564             567             567             569             561             567             562             561             567             561       36009.410
