        UB            Time(s)
exec #1
       495                 0.0
       486              1596.7
exec #2
       495                 0.0
       486                 2.7
exec #3
       495                 0.0
       486                 3.3
exec #4
       495                 0.0
       486              1918.5
exec #5
       495                 0.0
       486                 2.6
exec #6
       495                 0.0
       486                 3.0
exec #7
       495                 0.0
       486                 2.8
exec #8
       495                 0.0
       486                 2.6
exec #9
       495                 0.0
       486                 2.9
exec #10
       495                 0.0
       486                 2.6

solutions/BRKGA/R07_06_06_20             486             486             486             486             486             486             486             486             486             486       36002.028
