        UB            Time(s)
exec #1
       885                 0.0
       869                19.7
exec #2
       885                 0.0
       869                20.1
exec #3
       885                 0.0
       869                21.6
exec #4
       885                 0.0
       869                24.1
exec #5
       885                 0.0
       869                20.1
exec #6
       885                 0.0
       869                20.7
exec #7
       885                 0.0
       869                21.3
exec #8
       885                 0.0
       869                20.5
exec #9
       885                 0.0
       869                23.0
exec #10
       885                 0.0
       869                20.3

solutions/BRKGA/R08_12_04_20             869             869             869             869             869             869             869             869             869             869       36010.819
