        UB            Time(s)
exec #1
      1140                 0.0
      1131              1194.1
exec #2
      1140                 0.0
      1131               527.8
exec #3
      1140                 0.0
      1131              2131.1
exec #4
      1140                 0.0
exec #5
      1140                 0.0
exec #6
      1140                 0.0
      1131              2819.0
exec #7
      1140                 0.0
      1131               765.0
exec #8
      1140                 0.0
exec #9
      1140                 0.0
exec #10
      1140                 0.0

solutions/BRKGA/R06_20_05_20            1131            1131            1131            1140            1140            1131            1131            1140            1140            1140       36031.931
