        UB            Time(s)
exec #1
       571                 0.0
       567                 0.8
       563                 1.7
       557                 5.6
       550                11.5
       548                14.1
       547                27.4
exec #2
       571                 0.0
       558                 3.2
       556                 7.8
       554                 8.9
       548                23.8
       547               234.7
exec #3
       571                 0.0
       557                 2.9
       550                 7.7
       547                18.5
exec #4
       571                 0.0
       570                 1.8
       561                 2.0
       559                 5.1
       556                 5.5
       551                10.5
       550                24.5
       548                28.1
       547               220.9
exec #5
       571                 0.0
       569                 2.5
       560                 4.0
       559                 7.1
       558                10.0
       549                10.3
       548                27.3
exec #6
       571                 0.0
       568                 2.9
       564                 3.1
       562                 5.8
       557                 6.5
       554                 7.0
       549                20.7
       548               165.3
exec #7
       571                 0.0
       569                 1.6
       551                 3.5
       550                23.8
       547                39.0
exec #8
       571                 0.0
       569                 1.3
       564                 3.7
       554                 8.1
       551                12.1
       548                14.2
       547                36.0
exec #9
       571                 0.0
       568                 1.0
       559                 3.3
       550                 9.8
       548                16.7
       547              1994.0
exec #10
       571                 0.0
       565                 1.8
       562                 5.5
       550                 8.0
       548                 8.9
       547               130.8

solutions/BRKGA/R09_08_03_00             547             547             547             547             548             548             547             547             547             547       36002.550
