        UB            Time(s)
exec #1
       744                 0.0
       740                 0.3
       739                 0.6
       713                 1.1
       703                 2.0
       700                 4.6
       680                 4.9
       679                 5.5
       674                 6.1
       672                 7.8
       671                21.6
       669                28.0
exec #2
       716                 0.0
       713                 0.0
       688                 0.3
       675                 2.0
       673                 3.4
       672                 6.4
       671                 7.6
       669                10.1
exec #3
       743                 0.0
       733                 0.0
       724                 0.3
       705                 0.6
       684                 1.2
       674                 4.6
       669                 5.6
exec #4
       732                 0.0
       709                 0.6
       704                 1.1
       684                 1.6
       678                 3.1
       669                 6.2
exec #5
       764                 0.0
       760                 0.0
       755                 0.3
       734                 0.5
       732                 0.8
       708                 1.1
       678                 2.0
       672                 2.6
       669                12.2
exec #6
       716                 0.0
       700                 0.6
       687                 1.7
       686                 3.7
       675                 4.8
       673                12.3
       672                13.8
       669                14.9
exec #7
       760                 0.0
       747                 0.0
       739                 0.3
       714                 0.6
       705                 1.5
       687                 2.1
       686                 3.5
       681                 5.6
       674                 8.0
       671                14.7
       669                25.6
exec #8
       763                 0.0
       754                 0.0
       747                 0.3
       711                 0.6
       677                 1.7
       671                 7.3
       669                31.2
exec #9
       759                 0.0
       737                 0.0
       710                 0.6
       708                 1.7
       698                 2.0
       691                 3.1
       678                 3.7
       671                 8.0
       669                56.8
exec #10
       735                 0.0
       725                 0.0
       716                 0.5
       693                 1.4
       686                 2.5
       685                 5.1
       677                 7.1
       671                10.2
       669                27.6

solutions/BRKGA/R06_08_08_00             669             669             669             669             669             669             669             669             669             669       36004.537
