        UB            Time(s)
exec #1
       752                 0.0
       751                 7.6
       735                 7.9
       723                 8.9
       715                 9.8
       708                10.1
       688                11.1
exec #2
       752                 0.0
       735                 7.9
       732                 8.2
       713                10.1
       712               161.9
       707               163.6
       688               164.6
exec #3
       752                 0.0
       733                 9.0
       732                10.3
       719                10.6
       712                12.7
       707                13.7
       698                14.2
       688                16.5
exec #4
       752                 0.0
       735                 8.9
       732                11.7
       723                12.5
       713                14.8
       702               224.8
       688               228.5
exec #5
       752                 0.0
       743                 6.9
       739                 7.4
       730                 7.9
       712                 9.4
       706                12.9
       704              1005.2
exec #6
       752                 0.0
       735                 7.4
       732                11.7
       729                13.2
       716                67.7
       706               225.3
       704               314.5
       701               318.7
       689              1850.7
exec #7
       752                 0.0
       748                 6.4
       745                 7.4
       713                 8.2
       712                10.7
       709                11.5
       704                11.8
       700                13.8
       696                14.9
       690                16.1
       688               357.2
exec #8
       752                 0.0
       751                 7.5
       745                 8.7
       735                 9.2
       732                11.5
       713                12.3
       704                31.1
       700                31.3
       690                33.6
       688               811.7
exec #9
       752                 0.0
       747                 7.8
       735                 8.1
       733                11.1
       732                11.4
       723                11.7
       713                15.2
       690               556.2
       688               976.6
exec #10
       752                 0.0
       742                 7.6
       735                 9.4
       713                10.4
       704                69.1
       690                71.4
       688               870.0

solutions/BRKGA/R08_08_05_10             688             688             688             688             704             689             688             688             688             688       36003.897
