        UB            Time(s)
exec #1
       998                 0.0
       989                47.8
exec #2
       998                 0.0
       989                42.7
exec #3
       998                 0.0
       989                38.9
exec #4
       998                 0.0
       989                44.8
exec #5
       998                 0.0
       989                45.3
exec #6
       998                 0.0
       989                43.9
exec #7
       998                 0.0
       989                44.5
exec #8
       998                 0.0
       989                39.9
exec #9
       998                 0.0
       989                43.9
exec #10
       998                 0.0
       989                38.1

solutions/BRKGA/R06_15_05_10             989             989             989             989             989             989             989             989             989             989       36017.139
