        UB            Time(s)
exec #1
       495                 0.0
       456                 1.2
exec #2
       495                 0.0
       486                 1.8
       466                 2.2
exec #3
       495                 0.0
       486                 1.4
       476                 1.9
       466                 2.0
       456                 2.1
exec #4
       495                 0.0
       493                 1.7
       466                 1.9
       456                 2.5
exec #5
       495                 0.0
       486                 1.7
       466                 1.8
       456                 2.5
exec #6
       495                 0.0
       476                 1.6
       466                 1.9
       456                 2.4
exec #7
       495                 0.0
       493                 1.5
       483                 1.7
       476                 1.8
       466                 2.0
       456                 2.1
exec #8
       495                 0.0
       476                 1.5
       466                 1.9
       456              1808.3
exec #9
       495                 0.0
       486                 1.9
       476                 2.3
       466                 2.4
exec #10
       495                 0.0
       490                 1.8
       486                 1.9
       476                 2.1
       466                 2.3
       456                 2.3

solutions/BRKGA/R07_06_03_10             456             466             456             456             456             456             456             456             466             456       36001.507
