        UB            Time(s)
exec #1
       872                 0.0
       867                 0.4
       856                 0.7
       855                 1.5
       816                 2.3
       804                 3.5
       800                 6.6
       799                14.0
       774                14.4
       773                16.9
       742                18.8
       735                38.8
       732               108.8
exec #2
       872                 0.0
       859                 1.6
       839                 2.7
       826                 4.7
       819                 6.2
       817                 7.4
       806                 7.8
       802                10.0
       767                11.6
       764                57.9
       747                63.1
       740               210.0
       737               360.2
       735              1374.3
exec #3
       872                 0.0
       846                 0.4
       842                 1.1
       825                 4.3
       820                 6.6
       818                 7.0
       796                 7.4
       791                12.1
       782                14.4
       779                16.4
       770                21.5
       758                23.1
       751                25.4
       749                63.7
       741                69.4
       735                72.8
       732               601.7
exec #4
       872                 0.0
       829                 1.5
       823                 2.7
       762                 3.1
       759                37.3
       748                49.0
       741                49.8
       738               160.6
       735               166.3
       732               831.4
exec #5
       872                 0.0
       821                 1.5
       804                 6.1
       792                 8.1
       782                11.1
       756                12.6
       743                20.3
       742                75.0
       735                82.9
       732               255.1
exec #6
       872                 0.0
       847                 1.1
       831                 2.2
       825                 5.3
       757                 6.4
       748                49.2
       739                83.5
       732                94.8
exec #7
       872                 0.0
       869                 1.2
       840                 1.9
       828                 2.7
       820                 3.5
       801                 5.8
       795                10.0
       774                10.4
       772                13.1
       756                20.3
       743                48.6
       742                70.2
       737               123.8
       735               198.5
       734               293.6
       732               958.2
exec #8
       872                 0.0
       843                 2.4
       826                 3.2
       823                 3.6
       812                 4.0
       811                 7.5
       791                10.3
       789                14.3
       765                14.7
       747                19.7
       739                98.9
       738               296.3
       734               991.5
       732              1221.5
exec #9
       872                 0.0
       863                 0.4
       851                 1.2
       817                 1.6
       816                 2.8
       811                 3.6
       802                 7.1
       782                 7.9
       780                11.5
       775                14.2
       739                23.3
       737               104.0
       735               253.1
       734               358.0
       732              1543.4
exec #10
       872                 0.0
       870                 1.5
       860                 2.3
       843                 2.7
       833                 3.9
       826                 5.5
       820                 5.9
       814                 7.8
       797                 9.4
       796                 9.8
       774                10.6
       762                11.0
       754                31.2
       743                36.0
       741                58.3
       737                89.8
       735               162.8
       732               400.6

solutions/BRKGA/R06_10_04_00             732             735             732             732             732             732             732             732             732             732       36005.186
