        UB            Time(s)
exec #1
       722                 0.0
exec #2
       722                 0.0
       695               163.5
       688               171.0
       678               174.2
       676               182.8
       670               186.0
       668               191.3
       664               192.4
       652               208.4
       650               231.5
       648               251.2
       638               253.2
       636               282.4
       634               289.8
       630               293.0
       628               294.1
       626               299.3
       624               304.6
       618               313.0
       616               319.3
       613               549.6
       604               950.4
       603               969.7
       601               973.0
exec #3
       722                 0.0
exec #4
       722                 0.0
exec #5
       722                 0.0
exec #6
       722                 0.0
exec #7
       722                 0.0
exec #8
       722                 0.0
exec #9
       722                 0.0
exec #10
       722                 0.0

solutions/BRKGA/R05_12_12_02             722             601             722             722             722             722             722             722             722             722       36017.676
