        UB            Time(s)
exec #1
       722                 0.0
exec #2
       722                 0.0
exec #3
       722                 0.0
exec #4
       722                 0.0
exec #5
       722                 0.0
exec #6
       722                 0.0
exec #7
       722                 0.0
exec #8
       722                 0.0
exec #9
       722                 0.0
exec #10
       722                 0.0

solutions/BRKGA/R05_12_12_20             722             722             722             722             722             722             722             722             722             722       36016.797
