        UB            Time(s)
exec #1
       751                 0.0
       731                40.0
       720                50.9
       690               136.0
       687               511.3
       680               684.3
       677               694.3
       667              2447.3
exec #2
       751                 0.0
       741                58.4
       737                66.4
       720                79.6
       719                81.9
       711               101.3
       692               101.9
       691               317.4
       688               419.6
       673              1354.0
       670              3148.7
exec #3
       751                 0.0
       742                35.2
       710                54.3
       706                90.2
       703               139.3
       696               168.4
       678               194.7
       667               505.1
exec #4
       751                 0.0
       749                25.4
       745                39.3
       712                45.4
       704                75.1
       694               112.8
       685               239.5
       682               797.9
       673              1160.1
       671              1245.0
       669              1448.2
exec #5
       751                 0.0
       748                24.4
       741                55.2
       724                60.0
       714                88.1
       680               108.2
       675              1369.7
       672              2520.4
exec #6
       751                 0.0
       746                56.6
       729                81.7
       698               109.9
       697               172.6
       695               274.5
       687               391.9
       682              1151.6
       681              1241.0
       676              1955.8
       671              2756.9
exec #7
       751                 0.0
       745                56.9
       704                75.2
       701               170.8
       697               188.1
       689               278.1
       688               601.0
       680               603.3
       675               684.2
exec #8
       751                 0.0
       747                42.7
       736                51.2
       733                54.6
       715                86.6
       706               112.7
       700               178.3
       696               186.4
       687               239.2
       667               328.9
exec #9
       751                 0.0
       725                12.0
       704                69.3
       698               131.5
       696               240.2
       695               439.7
       680               500.8
       676               801.5
       671               995.5
       670              3338.3
exec #10
       751                 0.0
       747                49.3
       738                56.7
       728                98.9
       723               142.3
       687               146.8
       683               674.9
       681              2528.3
       680              2602.6

solutions/BRKGA/R09_12_04_00             667             670             667             669             672             671             675             667             670             680       36009.752
