        UB            Time(s)
exec #1
       689                 0.0
       679                34.6
       668                40.5
       667                42.3
       660                50.8
       651                52.0
       649                62.1
       647                64.2
       633                81.1
       631                88.3
       622                90.8
       619               116.1
       617               120.0
       616               121.3
       603               124.3
       601               141.1
       600               142.0
       598               143.2
       596               144.1
       594               153.6
       589               158.3
       587               162.6
       585               171.1
       584               177.8
       583               178.7
       582               183.2
       580               184.9
       578               248.8
       576               421.4
       574              1962.4
exec #2
       689                 0.0
       665                17.9
       660                55.7
       639                70.0
       633                70.4
       627                93.3
       624               107.0
       616               110.4
       609               114.6
       608               125.0
       602               125.9
       597               133.9
       594               139.0
       592               141.0
       591               142.5
       586               143.3
       584               149.7
       582               152.6
       580               155.2
       578               163.5
       575              2695.8
exec #3
       689                 0.0
       686                48.9
       681                51.5
       678                71.1
       663                77.6
       656                80.1
       645                93.7
       644               100.4
       635               101.9
       632               115.3
       631               121.3
       625               132.6
       622               138.9
       621               150.9
       616               152.6
       615               157.2
       592               158.0
       585               175.6
       583               181.2
       581               186.9
       579               189.6
       578               209.7
       575               269.4
       573               281.0
exec #4
       689                 0.0
       686                41.1
       672                46.8
       671                49.4
       661                52.9
       657                82.1
       652                89.1
       638                94.3
       619               110.9
       612               148.9
       609               157.2
       601               163.3
       597               176.9
       585               180.3
       583               195.4
       581               197.1
       577               198.4
       573               204.0
exec #5
       689                 0.0
       668                27.5
       652                46.3
       648                70.1
       630                73.4
       629                96.5
       627               101.6
       621               102.5
       616               109.4
       609               113.4
       606               115.1
       603               123.8
       602               124.7
       601               125.1
       600               128.1
       596               132.9
       595               133.3
       594               134.2
       591               135.1
       588               136.4
       586               140.7
       585               146.3
       584               148.5
       583               150.6
       581               151.1
       580               155.4
       578               191.1
       576               553.6
       574              2095.5
exec #6
       689                 0.0
       684                36.5
       651                40.6
       646                76.2
       644                98.4
       643                99.3
       642                99.6
       639               100.5
       631               101.8
       629               104.4
       624               105.2
       620               113.8
       619               117.2
       617               123.1
       606               124.4
       601               135.8
       593               141.3
       592               146.6
       588               147.7
       586               149.3
       582               159.0
       581               166.0
       580               189.7
       578               253.3
       576               865.1
exec #7
       689                 0.0
       670                17.1
       668                37.4
       656                38.7
       635                66.8
       632               104.7
       618               108.5
       616               114.3
       611               120.0
       610               130.4
       607               130.9
       605               135.0
       604               135.9
       601               136.3
       596               137.2
       595               143.2
       593               145.6
       592               149.4
       585               151.4
       583               156.1
       581               159.3
       580               163.9
       578               292.5
       576               635.2
       574              2114.5
exec #8
       689                 0.0
       682                13.5
       676                21.2
       672                28.3
       671                38.0
       645                40.5
       643                66.6
       632                74.1
       630                83.7
       611                87.1
       609               103.7
       605               104.9
       602               106.2
       601               111.1
       599               115.8
       597               118.0
       595               123.1
       592               125.3
       587               132.9
       586               143.4
       584               144.2
       582               153.5
       580               168.6
       578               425.8
       576               476.9
exec #9
       689                 0.0
       686                35.1
       685                40.5
       669                43.0
       656                50.2
       653                57.5
       637                59.2
       635                79.4
       610                87.8
       604               109.0
       602               113.7
       600               117.1
       599               118.9
       596               119.3
       591               124.5
       586               127.8
       584               132.5
       582               143.2
       581               148.0
       580               150.6
       578               231.6
       576               357.7
exec #10
       689                 0.0
       682                33.8
       681                41.1
       679                44.3
       670                49.8
       646                55.4
       638                63.0
       632                86.4
       630                88.5
       614                91.8
       606               103.5
       605               106.9
       596               111.2
       593               117.1
       591               119.2
       589               126.7
       587               128.4
       585               129.7
       583               130.9
       581               135.1
       580               146.3
       579               157.1
       578               189.4
       576               322.1

solutions/BRKGA/R07_12_03_02             574             575             573             573             574             576             574             576             576             576       36006.329
