        UB            Time(s)
exec #1
       885                 0.0
       884                 5.0
       878                 5.6
exec #2
       885                 0.0
       884                 6.9
       878                 7.1
exec #3
       885                 0.0
       878                 4.5
exec #4
       885                 0.0
       878                 4.4
exec #5
       885                 0.0
       884                 4.1
       882                 4.7
       878                 4.9
exec #6
       885                 0.0
       884                 5.8
       878                 6.1
exec #7
       885                 0.0
       878                 5.4
exec #8
       885                 0.0
       884                 4.4
       878                 4.8
exec #9
       885                 0.0
       884                 5.5
       878                 6.0
exec #10
       885                 0.0
       878                 6.5

solutions/BRKGA/R08_12_01_20             878             878             878             878             878             878             878             878             878             878       36003.760
