        UB            Time(s)
exec #1
       801                 0.0
       789                 6.9
       767                 8.0
exec #2
       801                 0.0
       767                 6.0
exec #3
       801                 0.0
       767                10.5
exec #4
       801                 0.0
       788                 8.0
       767                 8.7
exec #5
       801                 0.0
       770                 6.4
       767                 7.1
exec #6
       801                 0.0
       789                 6.9
       767                 7.7
exec #7
       801                 0.0
       770                 9.7
       767                10.3
exec #8
       801                 0.0
       770                 6.1
       767                 6.4
exec #9
       801                 0.0
       789                 6.4
       787                 6.6
       767                 6.8
exec #10
       801                 0.0
       789                 5.0
       784                 5.9
       782                15.8
       781                20.5

solutions/BRKGA/R06_08_04_20             767             767             767             767             767             767             767             767             767             781       36003.717
