        UB            Time(s)
exec #1
       501                 0.0
       498                 4.9
       496                 5.9
       492                 8.6
       490                11.5
       486                15.0
       482                22.3
       480                24.0
       476                25.6
       474                29.1
exec #2
       501                 0.0
       496                 2.8
       494                 5.7
       492                 8.3
       490                 9.7
       488                11.5
       486                15.3
       484                15.6
       480                17.9
       478                21.9
       476                22.0
       474                25.0
exec #3
       501                 0.0
       500                 4.2
       496                 5.9
       494                 6.0
       492                 7.0
       490                 8.4
       488                10.4
       486                11.3
       484                13.5
       480                16.9
       476                20.9
       474                25.4
exec #4
       501                 0.0
       492                 2.9
       490                 4.1
       488                 5.1
       486                 8.6
       482                 9.3
       480                11.9
       478                12.7
       476                14.1
       474                16.8
exec #5
       501                 0.0
       498                 2.9
       494                 4.0
       488                 5.6
       486                18.6
       484                20.6
       482                20.9
       480                23.4
       478                26.6
       474                48.7
exec #6
       501                 0.0
       500                 1.5
       496                 4.9
       494                 6.5
       492                 7.1
       490                 8.1
       486                13.5
       484                17.4
       480                20.5
       478                22.0
       476                24.3
       474                24.5
exec #7
       501                 0.0
       496                 2.5
       494                 7.1
       492                 7.6
       488                 8.8
       486                13.6
       480                16.7
       478                20.7
       476                21.6
       474                23.5
exec #8
       501                 0.0
       499                 3.1
       496                 6.7
       494                 8.5
       490                10.3
       484                10.4
       482                16.8
       480                24.1
       478                26.2
       476                28.4
       474                30.1
exec #9
       501                 0.0
       500                 3.7
       496                 6.7
       488                 9.0
       486                11.6
       484                15.0
       482                18.1
       480                24.3
       478                26.3
       476                28.9
       474                29.3
exec #10
       501                 0.0
       499                 4.4
       498                 5.2
       496                 6.4
       490                 9.7
       488                14.9
       482                18.0
       478                26.2
       476                28.2
       474                28.8

solutions/BRKGA/R05_06_05_02             474             474             474             474             474             474             474             474             474             474       36001.726
