        UB            Time(s)
exec #1
       622                 0.0
       612                 1.1
       609                 2.6
       608                 3.4
       606                 6.0
       593                 7.6
       589                 8.8
       566                11.0
       559                18.1
       556                35.0
       553                41.6
       549                53.6
       532                63.1
       524               228.4
       523               379.6
exec #2
       622                 0.0
       580                 0.7
       579                 4.5
       578                 9.0
       577                 9.8
       569                11.3
       567                12.1
       564                13.2
       563                14.2
       542                15.9
       532                28.4
       526               114.4
       524               119.0
       523              2352.8
exec #3
       622                 0.0
       614                 0.8
       599                 1.5
       586                 2.3
       560                 8.1
       555                16.5
       551                31.2
       539                34.3
       524                53.1
       523               103.1
exec #4
       622                 0.0
       612                 0.8
       583                 2.4
       575                 3.5
       561                 3.9
       549                11.8
       527                30.6
       524                86.2
       523               316.8
exec #5
       622                 0.0
       604                 1.6
       603                 3.2
       592                 4.8
       591                 6.3
       577                 7.5
       566                 8.7
       564                15.1
       538                27.0
       537                40.5
       526                58.0
       525               109.6
       524               154.5
       523               313.2
exec #6
       622                 0.0
       607                 2.0
       579                 2.8
       574                 7.0
       548                13.7
       542                41.2
       538                63.9
       537                86.6
       533               117.3
       528               149.0
       525               152.8
       524               180.1
       523               314.3
exec #7
       622                 0.0
       606                 1.6
       602                 2.4
       595                 6.0
       589                 8.0
       576                 8.8
       564                14.7
       560                17.5
       548                18.2
       542                53.2
       535                64.6
       527               135.8
       526               150.5
       523               187.9
exec #8
       622                 0.0
       621                 1.5
       570                 2.7
       569                 5.1
       562                19.1
       559                20.6
       553                30.9
       552                35.8
       536                37.7
       524                41.0
       523                42.5
exec #9
       622                 0.0
       611                 1.6
       606                 2.0
       586                 3.9
       573                 5.8
       564                10.4
       562                12.3
       555                34.5
       551                35.2
       528                41.0
       525                57.2
       523               141.8
exec #10
       622                 0.0
       608                 1.2
       595                 2.8
       584                 4.8
       565                 5.2
       564                16.2
       539                19.4
       524                65.0
       523               265.8

solutions/BRKGA/R05_10_04_00             523             523             523             523             523             523             523             523             523             523       36006.366
