        UB            Time(s)
exec #1
       916                 0.0
exec #2
       916                 0.0
exec #3
       916                 0.0
exec #4
       916                 0.0
exec #5
       916                 0.0
exec #6
       916                 0.0
exec #7
       916                 0.0
exec #8
       916                 0.0
exec #9
       916                 0.0
exec #10
       916                 0.0

solutions/BRKGA/R07_15_15_10             916             916             916             916             916             916             916             916             916             916       36036.690
