        UB            Time(s)
exec #1
       523                 0.0
       508                 0.1
exec #2
       533                 0.0
       523                 0.0
       518                 0.1
       514                 0.1
       508                 0.2
exec #3
       529                 0.0
       514                 0.0
       508                 0.1
exec #4
       549                 0.0
       517                 0.0
       514                 0.1
       508                 0.1
exec #5
       537                 0.0
       523                 0.0
       508                 0.1
exec #6
       554                 0.0
       528                 0.0
       508                 0.0
exec #7
       523                 0.0
       514                 0.0
       508                 0.2
exec #8
       554                 0.0
       533                 0.0
       508                 0.0
exec #9
       549                 0.0
       538                 0.0
       533                 0.0
       523                 0.1
       514                 0.1
       508                 0.2
exec #10
       508                 0.0

solutions/BRKGA/R08_06_01_10             508             508             508             508             508             508             508             508             508             508       36000.783
