        UB            Time(s)
exec #1
       872                 0.0
       868                10.6
       859                10.9
       838                11.5
       835                12.0
exec #2
       872                 0.0
       861                39.0
       835                44.2
exec #3
       872                 0.0
       860                11.7
       844                12.0
exec #4
       872                 0.0
       868                11.7
       855                13.8
       838                15.5
       835                16.3
exec #5
       872                 0.0
       855                10.0
       835                12.0
exec #6
       872                 0.0
       859                 9.5
       851                 9.7
       838                11.4
       835                12.3
exec #7
       872                 0.0
       851                18.3
       838                19.9
       835                26.2
exec #8
       872                 0.0
       861                11.0
       856                12.7
       838                15.0
       835                15.9
exec #9
       872                 0.0
       871               101.2
       865               102.4
       851               102.7
       838               102.9
       835               110.0
exec #10
       872                 0.0
       858                35.6
       838                37.6
       835                44.4

solutions/BRKGA/R06_10_03_20             835             835             844             835             835             835             835             835             835             835       36004.511
