        UB            Time(s)
exec #1
       751                 0.0
       749                37.7
       742                39.4
exec #2
       751                 0.0
       742                32.7
exec #3
       751                 0.0
       749                42.9
       742                43.4
exec #4
       751                 0.0
       742                32.4
exec #5
       751                 0.0
       747                36.4
       742                37.0
exec #6
       751                 0.0
       749                35.4
       742                35.8
exec #7
       751                 0.0
       749                38.4
       742                39.0
       740               878.6
       735               891.6
exec #8
       751                 0.0
       742                35.7
exec #9
       751                 0.0
       742                35.5
exec #10
       751                 0.0
       742                35.9

solutions/BRKGA/R09_12_04_05             742             742             742             742             742             742             735             742             742             742       36008.436
