        UB            Time(s)
exec #1
       712                 0.0
       688                 0.0
       670                 0.3
       628                 0.6
       625                 2.9
       624                 6.5
       606                 7.4
       604                 9.4
exec #2
       712                 0.0
       674                 0.0
       663                 0.3
       652                 0.6
       646                 1.7
       625                 3.3
       611                 4.2
       606                 5.8
       604                11.0
exec #3
       716                 0.0
       699                 0.0
       646                 0.6
       642                 2.0
       635                 2.2
       623                 2.5
       621                 4.3
       619                 4.8
       604                 7.2
exec #4
       693                 0.0
       675                 0.0
       672                 0.3
       644                 0.6
       640                 2.6
       626                 3.5
       619                 4.0
       611                 8.7
       609                15.4
       606                16.5
       604                17.6
exec #5
       711                 0.0
       686                 0.0
       673                 0.3
       648                 0.6
       633                 2.4
       630                 3.0
       623                 3.8
       609                 9.5
       606                11.2
       604                12.1
exec #6
       713                 0.0
       686                 0.0
       660                 0.3
       659                 1.7
       637                 1.9
       624                 2.4
       604                 8.9
exec #7
       706                 0.0
       704                 0.0
       678                 0.3
       676                 1.0
       661                 1.2
       629                 1.4
       611                 3.6
       604                 5.0
exec #8
       681                 0.0
       659                 0.6
       623                 0.9
       609                 3.5
       604                 7.3
exec #9
       695                 0.0
       684                 0.3
       675                 0.6
       667                 0.9
       662                 1.5
       643                 2.1
       626                 3.7
       625                 4.3
       611                 4.9
       604                 9.8
exec #10
       657                 0.0
       656                 0.6
       652                 1.7
       628                 2.0
       619                 3.5
       604                 6.4

solutions/BRKGA/R08_08_08_00             604             604             604             604             604             604             604             604             604             604       36004.871
