        UB            Time(s)
exec #1
       904                 0.0
       891                14.7
       860                15.2
exec #2
       904                 0.0
       900                15.5
       891                16.7
       860                17.2
exec #3
       904                 0.0
       900                13.8
       860                16.0
exec #4
       904                 0.0
       901                14.5
       894                15.6
       860                16.1
exec #5
       904                 0.0
       891                13.5
       860                14.6
exec #6
       904                 0.0
       891                13.6
       860                15.2
exec #7
       904                 0.0
       900                15.2
       898                15.8
       860                16.3
exec #8
       904                 0.0
       880                13.3
       860                16.1
exec #9
       904                 0.0
       900                14.4
       860                15.0
exec #10
       904                 0.0
       891                15.3
       860                16.4

solutions/BRKGA/R06_12_04_20             860             860             860             860             860             860             860             860             860             860       36009.287
