        UB            Time(s)
exec #1
       650                 0.0
       628                 0.0
       624                 0.9
       607                 2.2
       591                 2.5
       588                 2.7
       576                 3.8
       572                 4.4
       554                 5.1
       551                 8.8
       549                 9.6
       545                11.2
       544                13.5
       543                14.6
       540                17.8
       539                23.2
exec #2
       650                 0.0
       624                 1.4
       609                 1.8
       590                 2.5
       586                 2.9
       567                 4.6
       562                 5.7
       560                 7.1
       555                 7.3
       554                 9.3
       551                 9.7
       548                10.4
       547                15.5
       543                19.6
       542                36.1
       541                37.2
       539                41.9
exec #3
       650                 0.0
       640                 0.7
       623                 0.9
       619                 2.2
       615                 2.4
       592                 2.8
       586                 3.5
       579                 3.7
       568                 4.4
       564                 4.9
       553                 5.1
       552                 6.7
       550                 8.2
       545                10.2
       543                14.7
       542                18.8
       541                19.0
       540                25.6
       539                29.1
exec #4
       650                 0.0
       616                 0.9
       601                 2.0
       600                 3.1
       597                 3.4
       586                 4.0
       570                 4.5
       562                 5.4
       555                 5.8
       553                 7.9
       548                 8.3
       547                12.1
       546                13.0
       544                13.9
       543                18.4
       541                19.5
       540                20.0
       539                21.8
exec #5
       650                 0.0
       643                 0.9
       611                 1.3
       601                 1.5
       587                 1.7
       561                 3.2
       560                 5.3
       558                 6.2
       555                 6.4
       552                 7.5
       551                 8.3
       550                 8.8
       549                 9.5
       547                10.8
       546                11.1
       545                11.7
       544                13.5
       543                13.8
       541                16.5
       539                22.1
exec #6
       650                 0.0
       643                 0.7
       604                 1.1
       601                 1.7
       599                 2.6
       584                 2.9
       568                 3.1
       565                 3.8
       560                 4.6
       557                 5.6
       556                 6.2
       555                 6.5
       548                 7.1
       543                 9.0
       540                12.1
       539                14.0
exec #7
       650                 0.0
       647                 0.3
       646                 0.5
       628                 0.8
       605                 1.3
       602                 2.0
       600                 2.1
       597                 2.3
       595                 2.5
       593                 2.7
       592                 3.2
       585                 3.4
       575                 3.9
       558                 4.5
       551                 7.6
       547                10.3
       545                12.9
       544                17.7
       542                21.4
       541                22.4
       539                31.9
exec #8
       650                 0.0
       624                 0.7
       619                 1.1
       613                 1.7
       604                 2.6
       595                 3.0
       587                 3.6
       576                 4.3
       561                 5.3
       558                 6.4
       552                 6.6
       550                 9.1
       548                 9.6
       545                11.5
       542                15.9
       541                21.1
       540                23.9
       539                26.3
exec #9
       642                 0.0
       636                 0.0
       630                 0.9
       626                 1.5
       618                 1.8
       616                 1.9
       609                 2.1
       608                 2.6
       599                 2.8
       584                 3.0
       574                 3.5
       572                 4.3
       571                 5.4
       558                 5.6
       554                 5.8
       552                 6.9
       551                 8.5
       548                 9.8
       546                11.4
       542                15.7
       541                19.0
       540                19.5
       539                21.0
exec #10
       650                 0.0
       605                 0.0
       587                 2.9
       572                 3.8
       568                 4.2
       566                 6.4
       555                 6.9
       551                 7.1
       549                 9.1
       547                12.6
       546                14.6
       544                16.4
       541                20.1
       539                31.2

solutions/BRKGA/R07_10_02_01             539             539             539             539             539             539             539             539             539             539       36003.190
