        UB            Time(s)
exec #1
       752                 0.0
       736                 0.0
       692                 0.6
       686                 2.7
       675                 3.8
       658                 5.4
       654                11.2
       650                16.0
       646                18.7
       644                19.4
       640                24.0
       638                29.5
       636                50.2
       634                59.3
       632                63.0
       630                63.3
       628                67.7
       624                69.1
exec #2
       752                 0.0
       746                 0.0
       734                 0.2
       697                 0.4
       670                 2.7
       659                 4.9
       654                 5.4
       648                 6.9
       646                10.6
       644                19.8
       642                21.1
       641                21.4
       638                22.0
       636                23.2
       635                25.5
       634                26.7
       632                28.3
       630                32.8
       628                35.1
exec #3
       752                 0.0
       739                 0.3
       736                 0.5
       697                 0.6
       688                 1.1
       685                 1.8
       662                 2.5
       654                 4.8
       652                10.4
       648                11.8
       642                15.8
       632                18.3
       630                25.6
       628                26.5
       626                28.1
       624                31.7
exec #4
       752                 0.0
       727                 0.0
       722                 0.2
       720                 0.6
       716                 0.7
       667                 1.1
       658                 5.7
       654                 9.7
       648                12.0
       645                20.6
       644                23.8
       640                29.2
       636                31.0
       634                38.9
       630                41.0
       628                44.8
exec #5
       752                 0.0
       747                 0.2
       742                 0.4
       737                 0.5
       715                 0.7
       710                 1.1
       687                 1.3
       665                 2.8
       658                 3.5
       656                19.0
       654                21.7
       653                28.2
       646                30.5
       644                35.0
       642                47.0
       640                52.5
       630                77.3
       628                97.5
       624                98.3
exec #6
       752                 0.0
       736                 0.0
       729                 0.3
       719                 0.5
       718                 0.7
       705                 1.3
       695                 1.7
       679                 1.9
       677                 3.8
       652                 4.0
       648                 9.0
       646                18.4
       644                26.0
       636                35.6
       634                54.9
       632                57.9
       630                60.4
       628                61.8
       626                64.0
       624                64.8
       622               944.5
exec #7
       752                 0.0
       748                 0.0
       747                 0.2
       730                 0.4
       720                 0.5
       708                 0.7
       694                 1.2
       685                 1.4
       673                 2.0
       668                 3.2
       666                 4.6
       664                 5.3
       662                 7.5
       652                 9.2
       640                17.6
       636                21.7
       635                29.0
       632                30.0
       630                30.9
       628                32.7
       626              1239.5
exec #8
       752                 0.0
       751                 0.2
       727                 0.4
       725                 1.0
       718                 1.2
       701                 1.5
       688                 2.2
       684                 3.0
       673                 4.0
       672                 4.2
       671                 4.4
       666                 5.5
       660                 5.7
       657                11.8
       654                12.0
       652                13.8
       646                18.8
       643                25.1
       640                26.0
       636                30.5
       635                33.5
       634                35.0
       632                37.3
       628                38.4
       626               644.9
exec #9
       752                 0.0
       731                 0.0
       730                 0.5
       688                 0.7
       685                 2.5
       678                 2.7
       673                 3.1
       656                 4.5
       652                 5.4
       644                13.2
       637                18.2
       634                20.4
       632                22.7
       630                26.7
       628                27.1
exec #10
       752                 0.0
       736                 0.0
       692                 0.2
       670                 0.9
       646                 3.1
       644                27.7
       642                31.8
       640                43.9
       636                44.1
       630                51.6
       628                57.3
       626                60.7
       624                62.9
       622                66.2

solutions/BRKGA/R08_08_03_02             624             628             624             628             624             622             626             626             628             622       36002.769
